R:								
R:-1139.16	-1257.810	-140.380	0.490	-38.880	41.200	808.550	932.600	
L:-53.96	1306.400	121.580	38.760	39.120	-85.630	926.250	269.840	
R:-567.87	-1452.640	51.030	2.750	-54.020	81.050	670.330	943.830	
L:-64.70	1309.330	133.790	41.810	46.570	-91.370	927.720	267.890	
R:-708.50	-1331.540	-251.460	13.240	-19.230	102.050	509.160	952.870	
L:-66.65	1334.470	180.180	48.400	50.660	-99.120	927.720	264.960	
R:-25.88	-1314.940	-633.060	8.790	-42.360	136.600	388.280	971.670	
L:-61.28	1385.250	220.950	54.930	54.630	-107.790	928.450	263.740	
R:1820.31	-1020.260	442.140	-24.480	-172.910	147.400	318.190	985.350	
L:-69.82	1474.850	236.570	61.340	52.550	-116.150	926.740	257.880	
R:3720.95	-859.130	825.200	16.720	-247.620	87.710	281.560	996.090	
L:-104.98	1579.590	205.080	68.910	46.510	-121.700	923.080	260.560	
R:343.02	-1217.770	-649.900	-13.490	130.490	96.980	230.770	996.340	
L:-32.23	1684.080	227.540	78.980	42.180	-125.980	926.010	258.610	
R:343.02	-1217.770	-649.900	-13.490	130.490	96.980	230.770	996.340	
L:146.00	1773.930	195.560	85.140	42.110	-128.420	921.860	259.100	
R:-1009.03	-2163.570	-47.610	-48.950	43.640	99.000	212.940	995.360	
L:456.79	1846.920	182.860	91.740	49.800	-129.580	922.100	262.520	
R:-296.63	-2189.450	1046.630	-42.050	-30.210	127.560	205.620	991.940	
L:841.55	1985.600	220.950	101.500	62.010	-129.390	923.080	270.090	
R:41.99	-1468.020	216.060	39.430	-54.500	120.850	195.120	988.520	
L:1177.00	2248.540	219.970	106.810	84.050	-126.950	920.390	282.540	
R:152.10	-843.990	-129.390	26.550	-56.820	120.790	189.500	982.420	
L:1088.13	2162.110	24.660	95.520	118.410	-127.690	920.880	305.740	
R:172.85	-935.550	157.230	9.460	-68.420	118.230	183.390	896.460	
L:455.08	1634.280	57.370	80.810	152.710	-125.790	924.300	337.970	
R:-31.01	-1433.110	50.540	14.530	-46.330	116.520	180.220	825.400	
L:-352.05	1356.690	281.010	80.870	161.560	-133.000	925.760	381.440	
R:469.24	-1150.630	87.400	18.740	-48.950	109.860	178.510	784.130	
L:-863.28	1168.950	344.480	74.890	119.570	-136.600	930.400	430.530	
R:546.63	-903.080	161.620	17.400	-39.920	79.470	176.800	760.680	
L:-1072.27	1117.190	356.200	74.890	52.310	-132.510	933.090	485.230	
R:253.42	-933.840	-75.200	12.450	-15.810	78.610	176.070	737.730	
L:-700.20	1104.490	228.520	65.920	8.360	-117.190	936.020	597.070	
R:253.42	-933.840	-75.200	12.450	-15.810	78.610	176.070	737.730	
L:-340.82	960.940	332.520	60.670	-46.450	-98.270	930.400	761.900	
R:480.96	-883.790	104.000	10.070	-18.920	60.910	174.600	713.550	
L:31.25	872.310	413.820	51.030	-79.410	-80.690	910.870	904.030	
R:476.32	-840.580	19.290	2.260	-1.280	51.940	174.600	699.630	
L:155.76	552.980	105.710	24.660	-79.040	-61.040	901.100	919.660	
R:577.64	-968.990	187.010	-4.150	1.460	50.600	177.290	682.540	
L:-16.60	110.840	-34.670	58.290	-43.580	-45.350	902.560	932.110	
R:458.74	-962.650	111.820	2.930	21.240	39.490	179.730	671.550	
L:-498.29	383.060	-74.950	51.390	-31.490	-16.600	901.830	939.930	
R:354.49	-888.180	98.390	2.010	22.220	34.610	182.660	658.610	
L:-191.41	802.980	250.730	46.200	-63.290	15.440	901.590	947.250	
R:308.11	-919.680	141.600	-3.540	18.010	30.940	186.320	644.440	
L:118.41	641.110	358.640	9.090	-95.700	50.780	901.100	961.170	
R:381.10	-975.100	101.560	1.400	14.590	25.760	200.490	627.840	
L:259.28	446.530	218.260	-2.560	-110.170	66.280	900.370	958.490	
R:381.10	-975.100	101.560	1.400	14.590	25.760	200.490	627.840	
L:325.93	312.990	154.300	-1.770	-107.060	80.080	900.850	959.220	
R:405.03	-943.850	110.350	0.180	13.730	24.720	206.110	619.050	
L:338.62	286.130	145.260	3.780	-90.580	92.290	898.900	961.420	
R:405.52	-973.880	160.160	-0.550	14.400	21.970	218.070	608.550	
L:310.79	298.100	99.370	8.910	-64.880	107.060	897.680	959.710	
R:368.41	-929.200	205.320	1.160	17.270	20.260	229.550	595.120	
L:169.43	307.860	132.080	16.050	-42.360	124.270	897.920	960.680	
R:318.36	-882.810	257.320	0.180	18.310	19.780	238.340	586.080	
L:-38.09	393.800	211.430	20.260	-34.790	139.950	897.920	963.130	
R:299.56	-853.030	290.530	-0.850	16.720	20.450	249.330	576.070	
L:-229.00	514.650	178.470	16.910	-37.110	152.770	898.410	967.770	
R:333.50	-838.620	295.170	-2.200	15.810	20.140	257.630	568.500	
L:-316.89	617.680	173.100	11.960	-53.410	166.440	897.920	959.710	
R:344.73	-844.240	278.320	-4.210	20.140	20.200	266.180	558.490	
L:-327.64	674.320	116.210	7.200	-71.470	177.120	896.460	958.240	
R:342.53	-841.800	254.150	-6.410	24.290	19.650	274.480	549.940	
L:-266.60	713.620	38.330	4.460	-94.790	189.150	896.210	956.290	
R:322.75	-858.640	235.840	-8.000	26.610	19.530	272.530	542.860	
L:-202.15	765.380	48.580	6.840	-114.620	199.890	894.750	958.240	
R:304.44	-858.890	241.460	-9.700	26.060	20.200	289.130	525.520	
L:-174.56	831.050	101.320	9.890	-126.710	207.520	894.510	959.220	
R:304.44	-858.890	241.460	-9.700	26.060	20.200	289.130	525.520	
L:-243.90	876.220	134.520	11.230	-132.020	214.600	894.990	961.170	
R:317.87	-886.960	218.990	-10.010	23.070	21.790	293.040	516.000	
L:-359.86	933.590	167.240	14.470	-137.880	221.980	894.990	960.930	
R:332.76	-904.790	220.210	-9.890	21.120	24.290	297.920	503.300	
L:-489.99	1015.620	260.990	16.660	-148.130	228.580	891.820	962.640	
R:341.31	-918.950	186.770	-9.340	21.120	25.090	303.300	491.090	
L:-626.22	1117.430	321.040	14.100	-158.390	232.540	893.280	961.900	
R:353.27	-921.390	167.240	-10.190	21.000	25.630	308.670	483.030	
L:-783.20	1218.260	314.450	9.160	-178.710	232.300	895.970	966.540	
R:352.54	-921.880	153.560	-10.800	21.970	26.250	306.960	473.500	
L:-951.42	1276.370	279.050	8.540	-211.060	228.700	895.240	966.300	
R:351.32	-921.880	145.750	-10.930	22.710	28.630	329.430	453.480	
L:-1091.80	1292.970	208.980	13.550	-256.960	228.210	900.610	970.210	
R:351.32	-921.880	145.750	-10.930	22.710	28.630	329.430	453.480	
L:-1142.58	1380.620	186.770	20.630	-314.150	221.130	897.920	972.410	
R:328.37	-932.860	151.860	-11.170	22.830	30.330	338.220	445.910	
L:-1120.36	1475.590	127.930	21.670	-366.580	204.710	902.320	975.580	
R:307.37	-939.940	142.580	-10.500	22.710	31.740	347.500	436.140	
L:-1029.79	1468.260	72.270	26.730	-407.530	187.130	899.880	978.270	
R:308.11	-941.160	139.890	-9.280	21.610	32.470	357.750	427.350	
L:-903.08	1431.150	157.230	35.520	-432.800	169.800	902.080	981.200	
R:339.11	-944.580	162.840	-9.460	20.390	34.550	372.650	416.850	
L:-793.95	1400.390	250.490	47.060	-452.450	156.490	901.590	980.220	
R:356.45	-958.250	164.310	-8.970	20.570	36.870	391.940	409.040	
L:-689.45	1334.720	374.760	53.470	-457.700	140.200	905.010	986.320	
R:341.55	-967.530	171.140	-9.580	21.610	38.820	413.190	400.490	
L:-642.82	1305.420	450.680	56.760	-458.680	120.060	905.010	986.320	
R:265.14	-973.880	172.120	-8.790	24.480	40.160	436.390	392.920	
L:-625.24	1308.350	523.440	57.560	-458.680	97.780	906.230	987.300	
R:203.61	-937.010	187.010	-8.120	23.560	40.220	463.490	384.620	
L:-559.57	1309.570	624.020	55.790	-454.770	77.090	905.490	980.460	
R:195.56	-917.720	211.180	-7.630	22.580	39.430	489.870	377.050	
L:-499.51	1300.050	637.210	48.770	-450.070	60.850	905.980	981.200	
R:178.47	-945.310	184.330	-6.100	20.320	37.960	545.790	365.570	
L:-434.33	1195.310	753.170	39.250	-442.870	48.710	904.270	979.240	
R:178.47	-945.310	184.330	-6.100	20.320	37.960	545.790	365.570	
L:-391.11	1146.480	875.490	30.520	-426.880	36.320	908.420	961.660	
R:191.89	-954.590	208.740	-5.740	20.570	37.230	570.210	359.710	
L:-541.75	1050.050	505.620	22.640	-381.770	23.930	902.560	951.890	
R:209.47	-953.610	211.430	-5.490	21.240	36.870	601.470	355.310	
L:-375.00	1087.890	597.660	20.810	-341.670	8.360	902.320	926.740	
R:209.47	-953.610	211.430	-5.490	21.240	36.870	601.470	355.310	
L:-156.01	1123.780	1081.790	10.500	-310.850	0.850	909.890	906.960	
R:197.27	-947.750	248.540	-6.470	21.670	35.950	658.360	347.250	
L:-170.17	876.950	863.530	-10.740	-250.920	-5.920	910.620	882.300	
R:154.30	-970.460	223.140	-7.200	24.170	35.400	689.870	342.860	
L:-143.55	760.250	536.130	-8.480	-194.030	-15.140	909.160	846.890	
R:195.56	-959.960	142.330	-9.640	27.950	31.920	748.720	336.260	
L:-224.37	912.840	440.920	0.060	-140.990	-21.000	904.760	767.030	
R:195.56	-959.960	142.330	-9.640	27.950	31.920	748.720	336.260	
L:-392.58	878.420	433.840	-1.160	-111.450	-24.660	905.980	670.090	
R:144.53	-959.230	135.740	-12.080	32.290	29.660	767.520	332.840	
L:-1121.09	1240.230	265.620	-0.120	-60.730	-28.320	910.870	601.470	
R:116.94	-951.170	123.050	-13.850	36.560	25.450	792.190	331.620	
L:-811.28	1216.310	784.670	-17.640	-91.430	-37.780	914.530	558.000	
R:71.53	-940.670	169.430	-15.930	37.900	22.030	799.020	330.650	
L:-811.28	1216.310	784.670	-17.640	-91.430	-37.780	914.530	558.000	
R:4.39	-939.210	201.900	-16.970	38.760	17.760	809.770	330.650	
L:-343.26	967.770	364.260	-8.670	-72.510	-34.550	921.120	505.980	
R:41.99	-943.850	209.960	-19.100	39.670	13.850	816.850	314.530	
L:-284.67	958.500	697.750	-25.210	-36.680	-28.080	922.100	491.580	
R:163.33	-937.260	235.110	-26.790	42.600	4.580	826.860	333.580	
L:-208.01	808.590	454.350	-39.610	-5.860	-24.110	921.120	484.000	
R:163.33	-937.260	235.110	-26.790	42.600	4.580	826.860	333.580	
L:0.24	814.210	208.740	-33.260	7.140	-14.590	921.370	478.140	
R:154.54	-959.230	266.600	-29.480	48.220	2.560	828.820	333.580	
L:1.95	934.330	23.930	-30.880	25.570	-5.370	921.610	477.170	
R:138.92	-959.960	229.980	-28.750	52.550	4.270	831.990	336.510	
L:-160.40	986.570	-0.730	-32.650	40.890	3.600	920.630	476.680	
R:-1.46	-992.920	172.120	-29.110	45.960	5.550	840.540	338.710	
L:32.23	1047.120	-19.290	-33.260	37.780	9.090	908.180	478.630	
R:-1.46	-992.920	172.120	-29.110	45.960	5.550	840.540	338.710	
L:-78.86	1133.540	-339.840	-37.660	17.820	25.820	877.170	482.780	
R:43.70	-1001.950	207.760	-30.760	39.180	4.520	850.310	340.660	
L:-45.17	1348.630	-741.460	-39.120	-4.940	18.430	804.880	480.100	
R:114.01	-998.540	257.810	-32.100	34.300	2.560	860.810	344.810	
L:-96.68	1576.660	-194.580	-1.220	-24.410	17.150	726.250	479.120	
R:114.01	-998.540	257.810	-32.100	34.300	2.560	860.810	344.810	
L:-269.29	1625.000	6.100	-14.040	-53.160	19.290	636.870	481.810	
R:396.48	-996.340	534.670	-40.470	49.620	-2.810	880.100	355.310	
L:-317.14	1313.720	52.250	-24.170	-82.890	15.380	565.080	491.330	
R:489.99	-964.360	760.990	-46.390	82.460	-6.530	878.630	363.130	
L:-168.21	1119.870	147.220	-27.160	-99.120	10.250	505.740	485.470	
R:487.06	-942.630	671.880	-51.450	124.020	-10.990	878.880	374.110	
L:91.06	978.030	42.970	-34.850	-103.150	5.000	456.900	497.920	
R:548.10	-980.710	682.620	-62.190	158.510	-15.440	880.340	378.020	
L:216.80	888.180	52.730	-29.360	-95.150	2.930	426.860	502.810	
R:593.75	-970.460	674.320	-65.550	199.950	-21.000	884.250	398.050	
L:107.18	913.090	212.400	-19.780	-78.120	2.810	399.760	496.210	
R:531.01	-926.510	540.280	-67.020	239.870	-24.900	887.180	410.500	
L:-56.88	940.670	302.490	-19.780	-68.360	2.380	377.050	493.280	
R:526.12	-915.770	452.640	-70.310	265.080	-27.470	887.420	423.200	
L:-79.35	885.990	-22.460	-23.620	-61.100	1.400	358.000	481.810	
R:508.30	-971.680	330.320	-74.520	291.630	-32.530	889.870	437.120	
L:78.61	996.830	-7.570	-7.690	-58.780	5.800	338.710	493.770	
R:534.67	-984.130	302.000	-72.940	313.480	-37.600	892.800	454.460	
L:97.41	1107.180	52.000	-4.210	-48.710	8.060	326.250	501.100	
R:532.96	-957.030	210.210	-69.820	333.190	-43.580	894.510	473.500	
L:58.35	1123.780	-64.210	-8.240	-38.270	7.390	312.090	508.420	
R:579.59	-940.190	74.460	-67.080	349.000	-49.380	896.460	494.020	
L:20.02	1084.470	-4.640	-5.490	-33.330	7.630	299.630	517.460	
R:646.73	-904.790	-66.650	-66.470	369.320	-54.870	891.820	524.050	
L:-68.12	1048.580	36.870	-7.450	-33.870	6.470	288.400	527.230	
R:691.89	-878.910	-206.790	-67.140	387.450	-60.360	885.710	558.730	
L:-170.41	1004.390	106.200	-7.930	-42.050	3.600	278.140	536.750	
R:693.12	-789.790	-633.300	-78.060	439.270	-71.290	873.500	632.970	
L:-261.72	997.800	124.020	-8.360	-52.610	0.490	268.620	546.280	
R:693.12	-789.790	-633.300	-78.060	439.270	-71.290	873.500	632.970	
L:-210.45	995.610	79.100	-8.910	-64.580	-3.480	258.610	553.850	
R:612.06	-839.600	-854.980	-85.140	455.510	-75.380	863.250	670.330	
L:-60.55	978.760	-122.070	-10.740	-70.010	-4.940	248.840	576.800	
R:529.05	-895.020	-931.400	-93.990	459.170	-78.740	858.120	705.250	
L:88.38	1026.120	-234.620	-1.530	-71.840	-1.160	239.800	598.780	
R:529.05	-895.020	-931.400	-93.990	459.170	-78.740	858.120	705.250	
L:107.42	1152.340	14.160	7.810	-60.240	0.920	234.190	628.570	
R:359.38	-1025.880	-871.580	-95.280	430.300	-83.560	859.580	748.720	
L:39.31	1132.080	104.980	-0.920	-49.190	-0.060	227.350	661.780	
R:428.22	-920.650	-905.760	-91.670	404.480	-83.680	857.630	759.950	
L:23.19	1000.000	82.280	-4.030	-45.290	0.370	221.980	694.990	
R:499.02	-888.920	-1022.950	-95.280	367.920	-86.360	851.530	774.850	
L:-5.86	964.110	130.620	-1.950	-42.300	0.730	217.090	723.570	
R:499.02	-888.920	-1022.950	-95.280	367.920	-86.360	851.530	774.850	
L:-94.48	999.270	103.760	-1.160	-42.180	-0.980	215.380	746.030	
R:473.39	-952.150	-898.190	-96.860	349.180	-87.710	854.460	785.350	
L:-179.44	1023.190	84.230	-0.670	-49.870	-2.620	212.210	776.560	
R:379.15	-976.320	-821.040	-91.800	329.160	-89.970	854.700	795.360	
L:-195.56	1036.130	56.880	0.060	-57.560	-4.030	208.300	813.430	
R:343.02	-974.610	-771.730	-88.070	307.190	-90.700	860.070	815.630	
L:-100.83	1031.010	102.290	0.180	-70.310	-4.940	206.350	836.870	
R:375.24	-973.630	-706.300	-83.920	272.520	-90.030	865.930	835.410	
L:-64.21	1006.590	57.370	-1.590	-75.130	-5.000	204.400	862.030	
R:405.27	-984.380	-615.720	-78.000	240.300	-89.170	869.840	855.190	
L:-102.29	1012.940	-8.060	-0.370	-75.440	-5.860	201.710	882.300	
R:416.50	-984.860	-566.650	-71.720	208.920	-88.380	871.060	873.020	
L:-143.07	1025.390	-61.040	1.890	-80.200	-7.570	198.290	897.190	
R:423.83	-967.290	-538.820	-67.630	185.060	-88.010	874.240	881.320	
L:-289.79	1065.190	13.430	4.210	-90.030	-11.840	196.340	914.040	
R:407.23	-964.110	-458.740	-65.920	168.330	-87.710	874.480	889.130	
L:-289.79	1065.190	13.430	4.210	-90.030	-11.840	196.340	914.040	
R:388.92	-971.920	-439.940	-63.540	158.260	-86.550	873.990	893.770	
L:-641.60	969.480	-64.210	0.670	-142.820	-24.110	196.340	931.870	
R:427.49	-933.110	-343.990	-60.120	133.670	-84.840	874.970	895.730	
L:-739.01	1013.430	-86.180	0.730	-174.190	-32.710	197.560	939.680	
R:427.49	-933.110	-343.990	-60.120	133.670	-84.840	874.970	895.730	
L:-546.14	1057.860	-116.460	-1.280	-218.750	-44.980	195.600	940.660	
R:461.18	-904.790	-271.970	-58.470	124.390	-83.800	875.700	898.660	
L:-160.40	1013.430	-98.390	-1.280	-251.040	-50.660	195.600	952.140	
R:477.78	-869.140	-213.130	-57.190	118.960	-83.370	874.480	901.590	
L:211.67	990.970	-22.220	1.530	-257.690	-52.670	196.340	953.850	
R:477.78	-869.140	-213.130	-57.190	118.960	-83.370	874.480	901.590	
L:569.34	997.560	-19.780	2.080	-240.540	-52.120	196.580	959.710	
R:481.93	-852.780	-171.390	-59.270	111.150	-80.510	875.950	907.690	
L:874.76	992.190	100.590	9.090	-202.390	-46.880	194.870	972.160	
R:479.25	-878.910	-138.920	-61.950	107.970	-78.120	877.170	911.110	
L:956.54	1026.860	226.070	14.160	-148.740	-36.320	180.220	964.840	
R:468.26	-894.530	-100.830	-62.930	106.380	-74.950	876.430	914.040	
L:897.71	990.720	240.480	13.370	-100.710	-25.330	197.310	965.320	
R:457.52	-884.280	-86.430	-62.190	106.930	-71.900	875.700	916.970	
L:590.82	1000.490	46.140	11.960	-38.210	-18.130	199.270	958.730	
R:443.12	-860.110	-59.570	-62.380	104.250	-69.580	873.750	919.410	
L:408.20	1000.980	182.370	20.510	3.910	-11.230	204.640	952.630	
R:367.92	-856.690	-26.860	-60.420	103.880	-66.350	873.020	921.120	
L:-156.98	1024.900	143.310	17.880	34.850	-9.580	210.990	943.590	
R:350.59	-840.090	-40.770	-60.910	99.430	-61.040	871.060	922.830	
L:-399.66	998.050	52.980	15.560	21.180	-12.880	219.290	921.120	
R:382.08	-840.580	-2.690	-61.460	97.840	-54.500	870.820	923.320	
L:-249.51	927.000	133.790	23.680	0.240	-14.280	215.140	891.820	
R:447.02	-838.130	14.160	-60.490	100.710	-49.380	869.600	923.570	
L:-155.03	1021.480	146.730	29.300	-9.830	-15.380	241.760	866.910	
R:464.36	-836.910	27.830	-60.180	105.410	-44.680	868.380	926.500	
L:-166.26	1044.920	14.650	25.570	-12.700	-16.970	261.050	839.800	
R:441.41	-829.350	46.390	-60.300	110.900	-39.860	868.860	922.830	
L:-244.63	1048.580	81.540	28.870	-16.600	-16.970	274.480	812.700	
R:390.14	-801.510	32.710	-60.120	116.090	-34.610	866.670	924.300	
L:-190.67	1057.370	206.540	28.140	-17.580	-18.310	287.420	784.370	
R:344.73	-802.490	21.480	-61.100	118.100	-29.850	865.450	926.980	
L:-72.51	979.490	4.150	22.830	-18.250	-17.940	301.590	752.380	
R:230.71	-862.550	70.070	-57.920	110.110	-17.330	861.050	926.980	
L:-75.20	1024.900	65.670	32.900	-11.050	-16.540	316.970	708.670	
R:230.71	-862.550	70.070	-57.920	110.110	-17.330	861.050	926.980	
L:-23.44	1083.010	68.600	30.580	-3.780	-16.600	336.750	663.980	
R:207.52	-857.670	97.170	-55.240	102.540	-9.830	858.360	924.300	
L:-109.38	1053.470	10.250	30.210	1.950	-16.240	359.710	615.870	
R:211.91	-852.540	119.870	-53.710	96.920	-2.810	855.920	925.520	
L:-130.37	1028.560	-15.870	30.090	4.090	-17.820	386.080	573.380	
R:211.91	-852.540	119.870	-53.710	96.920	-2.810	855.920	925.520	
L:-173.34	1024.660	-6.350	32.350	4.150	-17.270	416.610	535.290	
R:234.38	-842.290	152.100	-50.420	90.330	12.570	850.550	926.500	
L:-167.24	1050.540	30.030	33.870	4.270	-17.880	447.130	502.810	
R:216.06	-812.010	145.750	-48.650	89.600	20.200	849.570	927.960	
L:-164.31	1058.350	0.980	34.610	2.380	-18.800	501.830	480.590	
R:88.62	-836.670	128.170	-48.460	81.970	36.560	815.140	929.910	
L:-165.77	1056.400	30.520	39.310	-0.370	-21.060	552.870	456.900	
R:88.62	-836.670	128.170	-48.460	81.970	36.560	815.140	929.910	
L:-94.73	1035.890	89.840	44.130	-2.560	-22.580	616.360	439.560	
R:240.23	-1001.220	314.700	-42.050	60.180	46.330	753.360	929.180	
L:4.88	975.590	119.380	47.670	0.310	-22.950	677.900	422.220	
R:366.21	-913.570	392.820	-27.590	65.670	51.640	694.260	924.050	
L:-3.42	969.240	121.340	50.480	9.340	-24.110	744.080	407.080	
R:547.85	-760.990	350.830	-17.580	56.640	50.540	627.590	922.830	
L:-13.67	991.700	120.610	52.800	18.250	-27.100	792.430	391.940	
R:752.93	-663.330	408.690	-16.660	50.290	41.750	544.810	924.300	
L:-39.31	1054.690	52.730	55.240	25.820	-29.540	829.300	376.800	
R:1056.40	-811.040	632.080	-15.810	36.870	38.150	461.540	926.980	
L:-131.35	1110.600	-1.950	58.530	27.770	-32.650	861.780	362.150	
R:1138.92	-942.630	1040.040	4.390	19.230	34.970	398.290	923.320	
L:-141.36	1134.280	-17.090	60.850	27.220	-36.010	884.490	346.760	
R:504.39	-822.510	595.700	27.100	58.170	45.410	353.850	919.660	
L:-124.51	1138.430	-46.880	65.730	22.830	-38.880	901.340	338.460	
R:-56.15	-1151.610	522.460	6.900	22.460	67.690	331.380	919.900	
L:-96.44	1187.260	-89.110	71.040	19.470	-42.720	901.340	331.380	
R:-345.95	-1545.650	365.970	3.910	-0.430	88.680	317.220	917.220	
L:14.16	1353.520	6.590	84.590	17.820	-49.070	902.320	323.810	
R:409.42	-1128.170	-151.860	16.420	-62.500	100.340	301.830	894.750	
L:-63.48	1434.080	14.400	84.230	8.540	-49.620	903.050	314.040	
R:409.42	-1128.170	-151.860	16.420	-62.500	100.340	301.830	894.750	
L:-93.75	1409.910	52.250	85.630	9.950	-53.100	909.400	306.230	
R:737.79	-859.860	-232.910	15.140	-58.470	91.610	295.480	888.640	
L:-25.15	1344.970	17.330	88.560	4.520	-53.650	909.160	301.590	
R:695.56	-737.550	51.760	11.960	-40.040	80.690	286.690	861.780	
L:-25.15	1344.970	17.330	88.560	4.520	-53.650	909.160	301.590	
R:695.56	-737.550	51.760	11.960	-40.040	80.690	286.690	861.780	
L:28.56	1424.800	53.710	98.750	0.120	-63.960	912.090	293.280	
R:-84.47	-1119.870	-139.160	15.750	20.870	81.850	266.670	759.220	
L:103.52	1489.750	93.510	104.370	-1.770	-68.360	913.800	289.620	
R:263.92	-1013.920	144.780	13.980	-12.020	75.810	256.650	735.530	
L:160.64	1529.300	170.650	108.760	-4.030	-73.360	913.060	289.870	
R:453.86	-1001.950	97.170	21.730	-3.170	53.710	249.330	715.510	
L:193.36	1531.250	132.810	112.060	-3.970	-79.160	917.950	283.760	
R:275.39	-1028.810	-29.050	16.110	16.300	52.060	240.780	699.880	
L:202.64	1555.420	201.170	118.960	-3.110	-83.190	919.660	300.370	
R:129.15	-1111.330	129.880	14.830	18.800	47.240	233.460	685.710	
L:168.46	1544.680	266.110	123.050	-3.600	-88.620	920.630	308.910	
R:73.24	-1070.070	51.270	21.060	13.730	42.050	226.620	676.430	
L:118.65	1533.450	266.110	125.920	-7.690	-94.480	921.120	328.450	
R:165.04	-1016.360	171.630	22.030	2.560	39.060	220.270	670.330	
L:14.89	1579.350	392.820	132.450	-16.970	-96.800	926.010	347.990	
R:311.28	-963.130	131.840	24.110	0.370	34.180	216.120	668.620	
L:-159.18	1609.380	469.970	127.560	-27.160	-102.480	927.960	377.050	
R:311.52	-924.320	141.850	19.170	7.450	29.790	210.990	664.960	
L:-350.10	1588.130	495.850	120.060	-46.450	-109.130	932.600	402.690	
R:270.02	-951.660	178.470	13.370	12.880	26.670	207.570	664.220	
L:-509.28	1469.970	511.720	112.240	-80.440	-110.170	932.360	448.600	
R:254.15	-954.350	161.380	10.440	16.970	22.460	205.860	663.490	
L:-657.23	1415.280	322.510	98.750	-102.660	-115.540	931.870	537.730	
R:263.92	-953.120	139.890	7.390	19.410	18.310	203.420	664.470	
L:-588.62	1364.500	346.680	90.150	-128.230	-121.220	923.080	680.100	
R:265.38	-975.100	141.850	5.490	18.860	15.140	199.270	663.490	
L:-608.15	1198.730	252.690	72.450	-158.750	-126.710	912.580	848.110	
R:247.56	-960.210	198.730	4.760	19.470	7.510	200.000	663.980	
L:-505.62	1159.910	242.190	67.140	-191.220	-120.790	908.670	891.090	
R:247.56	-960.210	198.730	4.760	19.470	7.510	200.000	663.980	
L:-412.35	972.900	-347.660	41.930	-169.560	-111.880	902.810	913.800	
R:219.48	-928.710	181.150	4.460	20.750	5.550	198.290	664.960	
L:-90.33	1116.460	-668.210	37.480	-175.600	-94.850	897.440	923.570	
R:267.09	-921.630	186.280	2.380	18.860	5.000	195.120	663.000	
L:603.76	1166.260	-184.810	47.550	-199.650	-57.500	895.480	933.090	
R:267.09	-921.630	186.280	2.380	18.860	5.000	195.120	663.000	
L:908.45	1143.070	337.400	28.380	-200.620	-19.710	895.240	940.170	
R:307.13	-943.850	156.490	-0.310	21.850	2.560	200.000	658.610	
L:844.24	835.690	340.090	-5.000	-174.800	0.490	891.330	948.470	
R:271.97	-968.020	201.170	-0.790	20.140	1.950	200.730	659.340	
L:706.05	540.770	328.610	-14.160	-154.110	9.090	887.670	958.490	
R:225.34	-950.200	187.010	0.430	21.240	2.870	200.730	662.030	
L:466.55	339.840	363.040	-13.310	-128.910	22.520	884.490	970.210	
R:265.38	-920.900	174.320	-0.240	16.480	5.190	202.200	661.050	
L:256.35	289.310	336.430	-10.930	-114.810	38.880	880.100	968.010	
R:364.01	-901.860	202.880	-1.770	13.180	7.080	202.200	657.140	
L:137.94	378.170	359.620	-9.460	-101.260	59.390	877.410	975.340	
R:370.85	-917.970	185.790	-2.080	15.260	8.300	204.880	650.550	
L:157.71	452.640	361.080	-15.200	-94.300	80.810	876.430	970.940	
R:329.35	-933.840	184.570	-1.220	12.700	10.010	208.060	639.560	
L:230.47	486.570	270.260	-20.630	-88.750	101.870	874.730	972.160	
R:275.63	-954.100	179.440	-1.160	10.620	12.330	214.650	628.820	
L:289.79	561.040	203.120	-21.240	-78.370	122.070	875.460	970.210	
R:267.09	-934.810	159.910	-1.400	11.290	14.650	213.430	616.120	
L:309.81	652.340	170.650	-22.340	-70.370	142.580	872.770	968.500	
R:338.87	-911.870	168.950	-3.300	11.960	15.380	218.800	601.710	
L:288.82	727.050	157.710	-24.230	-59.630	157.290	869.840	971.430	
R:310.06	-928.710	149.170	-2.930	16.850	16.780	221.490	593.900	
L:211.18	823.730	145.260	-26.730	-44.560	173.950	869.840	969.960	
R:257.81	-937.990	204.350	-2.440	17.640	19.290	225.150	581.440	
L:121.58	939.450	179.200	-28.140	-35.220	187.620	870.090	968.500	
R:228.27	-924.800	226.560	-1.950	17.880	20.570	229.300	572.410	
L:46.14	1041.500	229.000	-31.190	-30.030	199.400	869.840	969.470	
R:269.53	-897.710	218.990	-4.090	14.530	26.370	236.870	553.600	
L:4.64	1073.970	229.250	-37.840	-28.320	210.940	870.570	962.150	
R:269.53	-897.710	218.990	-4.090	14.530	26.370	236.870	553.600	
L:1.46	1085.690	203.610	-41.870	-30.270	222.230	871.310	964.100	
R:293.70	-918.210	228.760	-5.550	15.810	30.580	241.510	542.120	
L:0.98	1159.910	199.460	-43.950	-32.840	231.750	871.310	960.440	
R:309.08	-906.250	222.900	-6.350	18.010	33.870	248.350	529.670	
L:-21.24	1255.620	214.840	-47.120	-33.750	238.280	871.310	964.840	
R:309.08	-906.250	222.900	-6.350	18.010	33.870	248.350	529.670	
L:-85.94	1357.420	236.330	-52.860	-32.410	243.100	874.730	961.900	
R:231.45	-912.840	214.360	-8.670	19.960	41.200	262.030	507.690	
