@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric

@data
16229,'2020/02/19 13:00:09:804',28,172,41,52,6,2,2,2,?,?,?,0,?,?
16230,'2020/02/19 13:00:09:804',28,172,41,52,6,2,2,2,?,?,?,0,?,?
16231,'2020/02/19 13:00:09:847',28,162,41,52,6,2,2,2,?,?,?,0,?,?
16232,'2020/02/19 13:00:09:848',28,162,41,52,6,2,2,2,?,?,?,0,?,?
16233,'2020/02/19 13:00:09:848',28,162,41,50,6,2,2,2,?,?,?,0,?,?
16234,'2020/02/19 13:00:09:849',28,162,41,50,6,2,2,2,?,?,?,0,?,?
16235,'2020/02/19 13:00:09:849',28,162,41,50,6,1,2,2,?,?,?,0,?,?
16236,'2020/02/19 13:00:09:849',28,162,41,50,6,1,2,2,?,?,?,0,?,?
16237,'2020/02/19 13:00:09:849',28,162,41,50,6,1,2,1,?,?,?,0,?,?
16238,'2020/02/19 13:00:09:903',28,170,41,50,6,1,2,1,?,?,?,0,?,?
16239,'2020/02/19 13:00:09:903',28,170,41,50,6,1,2,1,?,?,?,0,?,?
16240,'2020/02/19 13:00:09:903',28,170,41,49,6,1,2,1,?,?,?,0,?,?
16241,'2020/02/19 13:00:09:904',28,170,41,49,6,1,2,1,?,?,?,0,?,?
16242,'2020/02/19 13:00:09:904',28,170,41,49,6,1,2,1,?,?,?,0,?,?
16243,'2020/02/19 13:00:09:904',28,170,41,49,6,1,2,1,?,?,?,0,?,?
16244,'2020/02/19 13:00:09:904',28,170,41,49,6,1,2,1,?,?,?,0,?,?
16245,'2020/02/19 13:00:09:963',28,186,41,49,6,1,2,1,?,?,?,0,?,?
16246,'2020/02/19 13:00:09:963',28,186,41,49,6,1,2,1,?,?,?,0,?,?
16247,'2020/02/19 13:00:09:963',28,186,41,48,6,1,2,1,?,?,?,0,?,?
16248,'2020/02/19 13:00:09:963',28,186,41,48,6,1,2,1,?,?,?,0,?,?
16249,'2020/02/19 13:00:09:964',28,186,41,48,6,1,2,1,?,?,?,0,?,?
16250,'2020/02/19 13:00:09:964',28,186,41,48,6,1,1,1,?,?,?,0,?,?
16251,'2020/02/19 13:00:09:964',28,186,41,48,6,1,1,2,?,?,?,0,?,?
16252,'2020/02/19 13:00:10:006',28,203,41,48,6,1,1,2,?,?,?,0,?,?
16253,'2020/02/19 13:00:10:006',28,203,41,48,6,1,1,2,?,?,?,0,?,?
16254,'2020/02/19 13:00:10:006',28,203,41,48,6,1,1,2,?,?,?,0,?,?
16255,'2020/02/19 13:00:10:006',28,203,41,48,6,1,1,2,?,?,?,0,?,?
16256,'2020/02/19 13:00:10:006',28,203,41,48,6,1,1,2,?,?,?,0,?,?
16257,'2020/02/19 13:00:10:006',28,203,41,48,6,1,2,2,?,?,?,0,?,?
16258,'2020/02/19 13:00:10:006',28,203,41,48,6,1,2,2,?,?,?,0,?,?
16259,'2020/02/19 13:00:10:063',28,218,41,48,6,1,2,2,?,?,?,0,?,?
16260,'2020/02/19 13:00:10:063',28,218,41,48,6,1,2,2,?,?,?,0,?,?
16261,'2020/02/19 13:00:10:063',28,218,41,49,6,1,2,2,?,?,?,0,?,?
16262,'2020/02/19 13:00:10:063',28,218,41,49,6,1,2,2,?,?,?,0,?,?
16263,'2020/02/19 13:00:10:063',28,218,41,49,6,1,2,2,?,?,?,0,?,?
16264,'2020/02/19 13:00:10:063',28,218,41,49,6,1,2,2,?,?,?,0,?,?
16265,'2020/02/19 13:00:10:064',28,218,41,49,6,1,2,2,?,?,?,0,?,?
16266,'2020/02/19 13:00:10:109',28,229,41,49,6,1,2,2,?,?,?,0,?,?
16267,'2020/02/19 13:00:10:109',28,229,41,49,6,1,2,2,?,?,?,0,?,?
16268,'2020/02/19 13:00:10:109',28,229,41,49,6,1,2,2,?,?,?,0,?,?
16269,'2020/02/19 13:00:10:109',28,229,41,49,6,1,2,2,?,?,?,0,?,?
16270,'2020/02/19 13:00:10:109',28,229,41,49,6,1,2,2,?,?,?,0,?,?
16271,'2020/02/19 13:00:10:109',28,229,41,49,6,1,2,2,?,?,?,0,?,?
16272,'2020/02/19 13:00:10:110',28,229,41,49,6,1,2,2,?,?,?,0,?,?
16273,'2020/02/19 13:00:10:222',28,230,41,49,6,1,2,2,?,?,?,0,?,?
16274,'2020/02/19 13:00:10:222',28,230,41,49,6,1,2,2,?,?,?,0,?,?
16275,'2020/02/19 13:00:10:222',28,230,41,49,6,1,2,2,?,?,?,0,?,?
16276,'2020/02/19 13:00:10:223',28,230,41,49,6,1,2,2,?,?,?,0,?,?
16277,'2020/02/19 13:00:10:223',28,230,41,49,6,1,2,2,?,?,?,0,?,?
16278,'2020/02/19 13:00:10:223',28,230,41,49,6,1,2,2,?,?,?,0,?,?
16279,'2020/02/19 13:00:10:224',28,230,41,49,6,1,2,2,?,?,?,0,?,?
16280,'2020/02/19 13:00:10:224',28,223,41,49,6,1,2,2,?,?,?,0,?,?
16281,'2020/02/19 13:00:10:224',28,223,41,49,6,1,2,2,?,?,?,0,?,?
16282,'2020/02/19 13:00:10:224',28,223,41,49,6,1,2,2,?,?,?,0,?,?
16283,'2020/02/19 13:00:10:225',28,223,41,49,6,1,2,2,?,?,?,0,?,?
16284,'2020/02/19 13:00:10:225',28,223,41,49,6,1,2,2,?,?,?,0,?,?
16285,'2020/02/19 13:00:10:225',28,223,41,49,6,1,2,2,?,?,?,0,?,?
16286,'2020/02/19 13:00:10:226',28,223,41,49,6,1,2,2,?,?,?,0,?,?
16287,'2020/02/19 13:00:10:272',28,222,41,49,6,1,2,2,?,?,?,0,?,?
16288,'2020/02/19 13:00:10:272',28,222,41,49,6,1,2,2,?,?,?,0,?,?
16289,'2020/02/19 13:00:10:272',28,222,41,50,6,1,2,2,?,?,?,0,?,?
16290,'2020/02/19 13:00:10:272',28,222,41,50,6,1,2,2,?,?,?,0,?,?
16291,'2020/02/19 13:00:10:272',28,222,41,50,6,1,2,2,?,?,?,0,?,?
16292,'2020/02/19 13:00:10:272',28,222,41,50,6,1,2,2,?,?,?,0,?,?
16293,'2020/02/19 13:00:10:272',28,222,41,50,6,1,2,1,?,?,?,0,?,?
16294,'2020/02/19 13:00:10:322',28,229,41,50,6,1,2,1,?,?,?,0,?,?
16295,'2020/02/19 13:00:10:322',28,229,41,50,6,1,2,1,?,?,?,0,?,?
16296,'2020/02/19 13:00:10:323',28,229,41,51,6,1,2,1,?,?,?,0,?,?
16297,'2020/02/19 13:00:10:323',28,229,41,51,6,1,2,1,?,?,?,0,?,?
16298,'2020/02/19 13:00:10:323',28,229,41,51,6,1,2,1,?,?,?,0,?,?
16299,'2020/02/19 13:00:10:323',28,229,41,51,6,1,2,1,?,?,?,0,?,?
16300,'2020/02/19 13:00:10:323',28,229,41,51,6,1,2,1,?,?,?,0,?,?
16301,'2020/02/19 13:00:10:376',28,242,41,51,6,1,2,1,?,?,?,0,?,?
16302,'2020/02/19 13:00:10:376',28,242,41,51,6,1,2,1,?,?,?,0,?,?
16303,'2020/02/19 13:00:10:376',28,242,41,52,6,1,2,1,?,?,?,0,?,?
16304,'2020/02/19 13:00:10:376',28,242,41,52,6,1,2,1,?,?,?,0,?,?
16305,'2020/02/19 13:00:10:376',28,242,41,52,6,1,2,1,?,?,?,0,?,?
16306,'2020/02/19 13:00:10:377',28,242,41,52,6,1,2,1,?,?,?,0,?,?
16307,'2020/02/19 13:00:10:377',28,242,41,52,6,1,2,1,?,?,?,0,?,?
16308,'2020/02/19 13:00:10:427',28,239,41,52,6,1,2,1,?,?,?,0,?,?
16309,'2020/02/19 13:00:10:427',28,239,41,52,6,1,2,1,?,?,?,0,?,?
16310,'2020/02/19 13:00:10:427',28,239,41,54,6,1,2,1,?,?,?,0,?,?
16311,'2020/02/19 13:00:10:427',28,239,41,54,6,1,2,1,?,?,?,0,?,?
16312,'2020/02/19 13:00:10:427',28,239,41,54,6,1,2,1,?,?,?,0,?,?
16313,'2020/02/19 13:00:10:427',28,239,41,54,6,1,2,1,?,?,?,0,?,?
16314,'2020/02/19 13:00:10:427',28,239,41,54,6,1,2,1,?,?,?,0,?,?
16315,'2020/02/19 13:00:10:486',28,221,41,54,6,1,2,1,?,?,?,0,?,?
16316,'2020/02/19 13:00:10:486',28,221,41,54,6,1,2,1,?,?,?,0,?,?
16317,'2020/02/19 13:00:10:487',28,221,41,56,6,1,2,1,?,?,?,0,?,?
16318,'2020/02/19 13:00:10:487',28,221,41,56,6,1,2,1,?,?,?,0,?,?
16319,'2020/02/19 13:00:10:487',28,221,41,56,6,1,2,1,?,?,?,0,?,?
16320,'2020/02/19 13:00:10:488',28,221,41,56,6,1,2,1,?,?,?,0,?,?
16321,'2020/02/19 13:00:10:489',28,221,41,56,6,1,2,1,?,?,?,0,?,?
16322,'2020/02/19 13:00:10:540',28,201,41,56,6,1,2,1,?,?,?,0,?,?
16323,'2020/02/19 13:00:10:540',28,201,41,56,6,1,2,1,?,?,?,0,?,?
16324,'2020/02/19 13:00:10:540',28,201,41,58,6,1,2,1,?,?,?,0,?,?
16325,'2020/02/19 13:00:10:540',28,201,41,58,6,1,2,1,?,?,?,0,?,?
16326,'2020/02/19 13:00:10:540',28,201,41,58,6,1,2,1,?,?,?,0,?,?
16327,'2020/02/19 13:00:10:540',28,201,41,58,6,1,2,1,?,?,?,0,?,?
16328,'2020/02/19 13:00:10:540',28,201,41,58,6,1,2,1,?,?,?,0,?,?
16329,'2020/02/19 13:00:10:590',28,178,41,58,6,1,2,1,?,?,?,0,?,?
16330,'2020/02/19 13:00:10:590',28,178,41,58,6,1,2,1,?,?,?,0,?,?
16331,'2020/02/19 13:00:10:590',28,178,41,62,6,1,2,1,?,?,?,0,?,?
16332,'2020/02/19 13:00:10:591',28,178,41,62,6,1,2,1,?,?,?,0,?,?
16333,'2020/02/19 13:00:10:591',28,178,41,62,6,1,2,1,?,?,?,0,?,?
16334,'2020/02/19 13:00:10:591',28,178,41,62,6,1,2,1,?,?,?,0,?,?
16335,'2020/02/19 13:00:10:591',28,178,41,62,6,1,2,1,?,?,?,0,?,?
16336,'2020/02/19 13:00:10:641',28,162,41,62,6,1,2,1,?,?,?,0,?,?
16337,'2020/02/19 13:00:10:641',28,162,41,62,6,1,2,1,?,?,?,0,?,?
16338,'2020/02/19 13:00:10:641',28,162,41,66,6,1,2,1,?,?,?,0,?,?
16339,'2020/02/19 13:00:10:641',28,162,41,66,6,1,2,1,?,?,?,0,?,?
16340,'2020/02/19 13:00:10:641',28,162,41,66,6,1,2,1,?,?,?,0,?,?
16341,'2020/02/19 13:00:10:641',28,162,41,66,6,1,1,1,?,?,?,0,?,?
16342,'2020/02/19 13:00:10:641',28,162,41,66,6,1,1,1,?,?,?,0,?,?
16343,'2020/02/19 13:00:10:693',28,155,41,66,6,1,1,1,?,?,?,0,?,?
16344,'2020/02/19 13:00:10:693',28,155,40,66,6,1,1,1,?,?,?,0,?,?
16345,'2020/02/19 13:00:10:694',28,155,40,71,6,1,1,1,?,?,?,0,?,?
16346,'2020/02/19 13:00:10:694',28,155,40,71,6,1,1,1,?,?,?,0,?,?
16347,'2020/02/19 13:00:10:694',28,155,40,71,6,1,1,1,?,?,?,0,?,?
16348,'2020/02/19 13:00:10:694',28,155,40,71,6,1,2,1,?,?,?,0,?,?
16349,'2020/02/19 13:00:10:694',28,155,40,71,6,1,2,1,?,?,?,0,?,?
16350,'2020/02/19 13:00:10:747',28,162,40,71,6,1,2,1,?,?,?,0,?,?
16351,'2020/02/19 13:00:10:747',28,162,41,71,6,1,2,1,?,?,?,0,?,?
16352,'2020/02/19 13:00:10:747',28,162,41,77,6,1,2,1,?,?,?,0,?,?
16353,'2020/02/19 13:00:10:747',28,162,41,77,6,1,2,1,?,?,?,0,?,?
16354,'2020/02/19 13:00:10:747',28,162,41,77,6,1,2,1,?,?,?,0,?,?
16355,'2020/02/19 13:00:10:747',28,162,41,77,6,1,2,1,?,?,?,0,?,?
16356,'2020/02/19 13:00:10:747',28,162,41,77,6,1,2,1,?,?,?,0,?,?
16357,'2020/02/19 13:00:10:802',28,172,41,77,6,1,2,1,?,?,?,0,?,?
16358,'2020/02/19 13:00:10:802',28,172,40,77,6,1,2,1,?,?,?,0,?,?
16359,'2020/02/19 13:00:10:803',28,172,40,83,6,1,2,1,?,?,?,0,?,?
16360,'2020/02/19 13:00:10:803',28,172,40,83,6,1,2,1,?,?,?,0,?,?
16361,'2020/02/19 13:00:10:803',28,172,40,83,6,1,2,1,?,?,?,0,?,?
16362,'2020/02/19 13:00:10:803',28,172,40,83,6,1,1,1,?,?,?,0,?,?
16363,'2020/02/19 13:00:10:803',28,172,40,83,6,1,1,1,?,?,?,0,?,?
16364,'2020/02/19 13:00:10:856',28,179,40,83,6,1,1,1,?,?,?,0,?,?
16365,'2020/02/19 13:00:10:856',28,179,40,83,6,1,1,1,?,?,?,0,?,?
16366,'2020/02/19 13:00:10:856',28,179,40,90,6,1,1,1,?,?,?,0,?,?
16367,'2020/02/19 13:00:10:857',28,179,40,90,6,1,1,1,?,?,?,0,?,?
16368,'2020/02/19 13:00:10:857',28,179,40,90,6,1,1,1,?,?,?,0,?,?
16369,'2020/02/19 13:00:10:857',28,179,40,90,6,1,1,1,?,?,?,0,?,?
16370,'2020/02/19 13:00:10:857',28,179,40,90,6,1,1,1,?,?,?,0,?,?
16371,'2020/02/19 13:00:10:904',28,177,40,90,6,1,1,1,?,?,?,0,?,?
16372,'2020/02/19 13:00:10:904',28,177,40,90,6,1,1,1,?,?,?,0,?,?
16373,'2020/02/19 13:00:10:904',28,177,40,96,6,1,1,1,?,?,?,0,?,?
16374,'2020/02/19 13:00:10:904',28,177,40,96,6,1,1,1,?,?,?,0,?,?
16375,'2020/02/19 13:00:10:904',28,177,40,96,6,1,1,1,?,?,?,0,?,?
16376,'2020/02/19 13:00:10:904',28,177,40,96,6,1,2,1,?,?,?,0,?,?
16377,'2020/02/19 13:00:10:904',28,177,40,96,6,1,2,1,?,?,?,0,?,?
16378,'2020/02/19 13:00:10:958',28,168,40,96,6,1,2,1,?,?,?,0,?,?
16379,'2020/02/19 13:00:10:958',28,168,41,96,6,1,2,1,?,?,?,0,?,?
16380,'2020/02/19 13:00:10:958',28,168,41,104,6,1,2,1,?,?,?,0,?,?
16381,'2020/02/19 13:00:10:958',28,168,41,104,6,1,2,1,?,?,?,0,?,?
16382,'2020/02/19 13:00:10:958',28,168,41,104,6,1,2,1,?,?,?,0,?,?
16383,'2020/02/19 13:00:10:959',28,168,41,104,6,1,1,1,?,?,?,0,?,?
16384,'2020/02/19 13:00:10:959',28,168,41,104,6,1,1,1,?,?,?,0,?,?
16385,'2020/02/19 13:00:11:013',28,163,41,104,6,1,1,1,?,?,?,0,?,?
16386,'2020/02/19 13:00:11:013',28,163,41,104,6,1,1,1,?,?,?,0,?,?
16387,'2020/02/19 13:00:11:013',28,163,41,108,6,1,1,1,?,?,?,0,?,?
16388,'2020/02/19 13:00:11:013',28,163,41,108,6,1,1,1,?,?,?,0,?,?
16389,'2020/02/19 13:00:11:013',28,163,41,108,6,1,1,1,?,?,?,0,?,?
16390,'2020/02/19 13:00:11:013',28,163,41,108,6,1,2,1,?,?,?,0,?,?
16391,'2020/02/19 13:00:11:013',28,163,41,108,6,1,2,1,?,?,?,0,?,?
16392,'2020/02/19 13:00:11:063',28,170,41,108,6,1,2,1,?,?,?,0,?,?
16393,'2020/02/19 13:00:11:063',28,170,41,108,6,1,2,1,?,?,?,0,?,?
16394,'2020/02/19 13:00:11:063',28,170,41,111,6,1,2,1,?,?,?,0,?,?
16395,'2020/02/19 13:00:11:063',28,170,41,111,6,1,2,1,?,?,?,0,?,?
16396,'2020/02/19 13:00:11:063',28,170,41,111,6,1,2,1,?,?,?,0,?,?
16397,'2020/02/19 13:00:11:063',28,170,41,111,6,1,1,1,?,?,?,0,?,?
16398,'2020/02/19 13:00:11:063',28,170,41,111,6,1,1,1,?,?,?,0,?,?
16399,'2020/02/19 13:00:11:150',28,183,41,111,6,1,1,1,?,?,?,0,?,?
16400,'2020/02/19 13:00:11:150',28,183,41,111,6,1,1,1,?,?,?,0,?,?
16401,'2020/02/19 13:00:11:150',28,183,41,113,6,1,1,1,?,?,?,0,?,?
16402,'2020/02/19 13:00:11:150',28,183,41,113,6,1,1,1,?,?,?,0,?,?
16403,'2020/02/19 13:00:11:150',28,183,41,113,6,2,1,1,?,?,?,0,?,?
16404,'2020/02/19 13:00:11:150',28,183,41,113,6,2,1,1,?,?,?,0,?,?
16405,'2020/02/19 13:00:11:150',28,183,41,113,6,2,1,1,?,?,?,0,?,?
16406,'2020/02/19 13:00:11:170',28,198,41,113,6,2,1,1,?,?,?,0,?,?
16407,'2020/02/19 13:00:11:170',28,198,41,113,6,2,1,1,?,?,?,0,?,?
16408,'2020/02/19 13:00:11:170',28,198,41,112,6,2,1,1,?,?,?,0,?,?
16409,'2020/02/19 13:00:11:171',28,198,41,112,6,2,1,1,?,?,?,0,?,?
16410,'2020/02/19 13:00:11:171',28,198,41,112,6,1,1,1,?,?,?,0,?,?
16411,'2020/02/19 13:00:11:171',28,198,41,112,6,1,2,1,?,?,?,0,?,?
16412,'2020/02/19 13:00:11:171',28,198,41,112,6,1,2,1,?,?,?,0,?,?
16413,'2020/02/19 13:00:11:233',28,209,41,112,6,1,2,1,?,?,?,0,?,?
16414,'2020/02/19 13:00:11:233',28,209,40,112,6,1,2,1,?,?,?,0,?,?
16415,'2020/02/19 13:00:11:233',28,209,40,112,6,1,2,1,?,?,?,0,?,?
16416,'2020/02/19 13:00:11:233',28,209,40,112,6,1,2,1,?,?,?,0,?,?
16417,'2020/02/19 13:00:11:234',28,209,40,112,6,2,2,1,?,?,?,0,?,?
16418,'2020/02/19 13:00:11:234',28,209,40,112,6,2,1,1,?,?,?,0,?,?
16419,'2020/02/19 13:00:11:234',28,209,40,112,6,2,1,1,?,?,?,0,?,?
16420,'2020/02/19 13:00:11:285',28,206,40,112,6,2,1,1,?,?,?,0,?,?
16421,'2020/02/19 13:00:11:285',28,206,40,112,6,2,1,1,?,?,?,0,?,?
16422,'2020/02/19 13:00:11:285',28,206,40,111,6,2,1,1,?,?,?,0,?,?
16423,'2020/02/19 13:00:11:285',28,206,40,111,6,2,1,1,?,?,?,0,?,?
16424,'2020/02/19 13:00:11:285',28,206,40,111,6,2,1,1,?,?,?,0,?,?
16425,'2020/02/19 13:00:11:285',28,206,40,111,6,2,1,1,?,?,?,0,?,?
16426,'2020/02/19 13:00:11:285',28,206,40,111,6,2,1,1,?,?,?,0,?,?
16427,'2020/02/19 13:00:11:327',28,194,40,111,6,2,1,1,?,?,?,0,?,?
16428,'2020/02/19 13:00:11:328',28,194,40,111,6,2,1,1,?,?,?,0,?,?
16429,'2020/02/19 13:00:11:328',28,194,40,108,6,2,1,1,?,?,?,0,?,?
16430,'2020/02/19 13:00:11:328',28,194,40,108,6,2,1,1,?,?,?,0,?,?
16431,'2020/02/19 13:00:11:328',28,194,40,108,6,2,1,1,?,?,?,0,?,?
16432,'2020/02/19 13:00:11:328',28,194,40,108,6,2,1,1,?,?,?,0,?,?
16433,'2020/02/19 13:00:11:328',28,194,40,108,6,2,1,1,?,?,?,0,?,?
16434,'2020/02/19 13:00:11:382',28,186,40,108,6,2,1,1,?,?,?,0,?,?
16435,'2020/02/19 13:00:11:383',28,186,40,108,6,2,1,1,?,?,?,0,?,?
16436,'2020/02/19 13:00:11:383',28,186,40,106,6,2,1,1,?,?,?,0,?,?
16437,'2020/02/19 13:00:11:383',28,186,40,106,6,2,1,1,?,?,?,0,?,?
16438,'2020/02/19 13:00:11:383',28,186,40,106,6,2,1,1,?,?,?,0,?,?
16439,'2020/02/19 13:00:11:383',28,186,40,106,6,2,1,1,?,?,?,0,?,?
16440,'2020/02/19 13:00:11:383',28,186,40,106,6,2,1,1,?,?,?,0,?,?
16441,'2020/02/19 13:00:11:434',28,182,40,106,6,2,1,1,?,?,?,0,?,?
16442,'2020/02/19 13:00:11:435',28,182,41,106,6,2,1,1,?,?,?,0,?,?
16443,'2020/02/19 13:00:11:435',28,182,41,101,6,2,1,1,?,?,?,0,?,?
16444,'2020/02/19 13:00:11:435',28,182,41,101,6,2,1,1,?,?,?,0,?,?
16445,'2020/02/19 13:00:11:435',28,182,41,101,6,2,1,1,?,?,?,0,?,?
16446,'2020/02/19 13:00:11:435',28,182,41,101,6,2,1,1,?,?,?,0,?,?
16447,'2020/02/19 13:00:11:435',28,182,41,101,6,2,1,1,?,?,?,0,?,?
16448,'2020/02/19 13:00:11:486',28,185,41,101,6,2,1,1,?,?,?,0,?,?
16449,'2020/02/19 13:00:11:487',28,185,41,101,6,2,1,1,?,?,?,0,?,?
16450,'2020/02/19 13:00:11:487',28,185,41,94,6,2,1,1,?,?,?,0,?,?
16451,'2020/02/19 13:00:11:487',28,185,41,94,6,2,1,1,?,?,?,0,?,?
16452,'2020/02/19 13:00:11:487',28,185,41,94,6,1,1,1,?,?,?,0,?,?
16453,'2020/02/19 13:00:11:488',28,185,41,94,6,1,1,1,?,?,?,0,?,?
16454,'2020/02/19 13:00:11:488',28,185,41,94,6,1,1,1,?,?,?,0,?,?
16455,'2020/02/19 13:00:11:542',28,184,41,94,6,1,1,1,?,?,?,0,?,?
16456,'2020/02/19 13:00:11:542',28,184,41,94,6,1,1,1,?,?,?,0,?,?
16457,'2020/02/19 13:00:11:542',28,184,41,89,6,1,1,1,?,?,?,0,?,?
16458,'2020/02/19 13:00:11:542',28,184,41,89,6,1,1,1,?,?,?,0,?,?
16459,'2020/02/19 13:00:11:542',28,184,41,89,6,2,1,1,?,?,?,0,?,?
16460,'2020/02/19 13:00:11:542',28,184,41,89,6,2,1,1,?,?,?,0,?,?
16461,'2020/02/19 13:00:11:542',28,184,41,89,6,2,1,1,?,?,?,0,?,?
16924,'2020/02/19 13:02:15:213',30,96,64,97,578,1,1,1,?,?,?,1,?,?
16925,'2020/02/19 13:02:15:213',30,96,58,97,578,1,1,1,?,?,?,1,?,?
16926,'2020/02/19 13:02:15:213',30,96,58,96,578,1,1,1,?,?,?,1,?,?
16927,'2020/02/19 13:02:15:213',30,96,58,96,580,1,1,1,?,?,?,1,?,?
16928,'2020/02/19 13:02:15:213',30,96,58,96,580,1,1,1,?,?,?,1,?,?
16929,'2020/02/19 13:02:15:213',30,96,58,96,580,1,1,1,?,?,?,1,?,?
16930,'2020/02/19 13:02:15:213',30,96,58,96,580,1,1,1,?,?,?,1,?,?
16931,'2020/02/19 13:02:15:265',30,91,58,96,580,1,1,1,?,?,?,1,?,?
16932,'2020/02/19 13:02:15:265',30,91,54,96,580,1,1,1,?,?,?,1,?,?
16933,'2020/02/19 13:02:15:265',30,91,54,98,580,1,1,1,?,?,?,1,?,?
16934,'2020/02/19 13:02:15:265',30,91,54,98,585,1,1,1,?,?,?,1,?,?
16935,'2020/02/19 13:02:15:265',30,91,54,98,585,1,1,1,?,?,?,1,?,?
16936,'2020/02/19 13:02:15:265',30,91,54,98,585,1,1,1,?,?,?,1,?,?
16937,'2020/02/19 13:02:15:266',30,91,54,98,585,1,1,1,?,?,?,1,?,?
16938,'2020/02/19 13:02:15:307',30,89,54,98,585,1,1,1,?,?,?,1,?,?
16939,'2020/02/19 13:02:15:308',30,89,50,98,585,1,1,1,?,?,?,1,?,?
16940,'2020/02/19 13:02:15:308',30,89,50,101,585,1,1,1,?,?,?,1,?,?
16941,'2020/02/19 13:02:15:308',30,89,50,101,588,1,1,1,?,?,?,1,?,?
16942,'2020/02/19 13:02:15:308',30,89,50,101,588,1,1,1,?,?,?,1,?,?
16943,'2020/02/19 13:02:15:308',30,89,50,101,588,1,1,1,?,?,?,1,?,?
16944,'2020/02/19 13:02:15:308',30,89,50,101,588,1,1,1,?,?,?,1,?,?
16945,'2020/02/19 13:02:15:360',30,90,50,101,588,1,1,1,?,?,?,1,?,?
16946,'2020/02/19 13:02:15:360',30,90,48,101,588,1,1,1,?,?,?,1,?,?
16947,'2020/02/19 13:02:15:360',30,90,48,105,588,1,1,1,?,?,?,1,?,?
16948,'2020/02/19 13:02:15:361',30,90,48,105,591,1,1,1,?,?,?,1,?,?
16949,'2020/02/19 13:02:15:361',30,90,48,105,591,1,1,1,?,?,?,1,?,?
16950,'2020/02/19 13:02:15:361',30,90,48,105,591,1,2,1,?,?,?,1,?,?
16951,'2020/02/19 13:02:15:361',30,90,48,105,591,1,2,1,?,?,?,1,?,?
16952,'2020/02/19 13:02:15:424',30,91,48,105,591,1,2,1,?,?,?,1,?,?
16953,'2020/02/19 13:02:15:424',30,91,46,105,591,1,2,1,?,?,?,1,?,?
16954,'2020/02/19 13:02:15:424',30,91,46,108,591,1,2,1,?,?,?,1,?,?
16955,'2020/02/19 13:02:15:424',30,91,46,108,593,1,2,1,?,?,?,1,?,?
16956,'2020/02/19 13:02:15:424',30,91,46,108,593,1,2,1,?,?,?,1,?,?
16957,'2020/02/19 13:02:15:425',30,91,46,108,593,1,2,1,?,?,?,1,?,?
16958,'2020/02/19 13:02:15:425',30,91,46,108,593,1,2,1,?,?,?,1,?,?
16959,'2020/02/19 13:02:15:469',30,92,46,108,593,1,2,1,?,?,?,1,?,?
16960,'2020/02/19 13:02:15:469',30,92,45,108,593,1,2,1,?,?,?,1,?,?
16961,'2020/02/19 13:02:15:469',30,92,45,111,593,1,2,1,?,?,?,1,?,?
16962,'2020/02/19 13:02:15:469',30,92,45,111,595,1,2,1,?,?,?,1,?,?
16963,'2020/02/19 13:02:15:469',30,92,45,111,595,1,2,1,?,?,?,1,?,?
16964,'2020/02/19 13:02:15:470',30,92,45,111,595,1,2,1,?,?,?,1,?,?
16965,'2020/02/19 13:02:15:470',30,92,45,111,595,1,2,1,?,?,?,1,?,?
16966,'2020/02/19 13:02:15:524',30,96,45,111,595,1,2,1,?,?,?,1,?,?
16967,'2020/02/19 13:02:15:525',30,96,45,111,595,1,2,1,?,?,?,1,?,?
16968,'2020/02/19 13:02:15:525',30,96,45,115,595,1,2,1,?,?,?,1,?,?
16969,'2020/02/19 13:02:15:525',30,96,45,115,597,1,2,1,?,?,?,1,?,?
16970,'2020/02/19 13:02:15:525',30,96,45,115,597,1,2,1,?,?,?,1,?,?
16971,'2020/02/19 13:02:15:526',30,96,45,115,597,1,2,1,?,?,?,1,?,?
16972,'2020/02/19 13:02:15:526',30,96,45,115,597,1,2,1,?,?,?,1,?,?
16973,'2020/02/19 13:02:15:580',30,97,45,115,597,1,2,1,?,?,?,1,?,?
16974,'2020/02/19 13:02:15:580',30,97,44,115,597,1,2,1,?,?,?,1,?,?
16975,'2020/02/19 13:02:15:580',30,97,44,119,597,1,2,1,?,?,?,1,?,?
16976,'2020/02/19 13:02:15:581',30,97,44,119,596,1,2,1,?,?,?,1,?,?
16977,'2020/02/19 13:02:15:581',30,97,44,119,596,1,2,1,?,?,?,1,?,?
16978,'2020/02/19 13:02:15:581',30,97,44,119,596,1,2,1,?,?,?,1,?,?
16979,'2020/02/19 13:02:15:581',30,97,44,119,596,1,2,1,?,?,?,1,?,?
16980,'2020/02/19 13:02:15:625',30,100,44,119,596,1,2,1,?,?,?,1,?,?
16981,'2020/02/19 13:02:15:625',30,100,43,119,596,1,2,1,?,?,?,1,?,?
16982,'2020/02/19 13:02:15:625',30,100,43,118,596,1,2,1,?,?,?,1,?,?
