@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric

@data
3801,'2019/12/17 19:21:09:363',27,77,84,63,899,910,28,8,?,?,?,?,?,?,?
3802,'2019/12/17 19:21:09:410',27,79,84,63,899,910,28,8,?,?,?,?,?,?,?
3803,'2019/12/17 19:21:09:410',27,79,82,63,899,910,28,8,?,?,?,?,?,?,?
3804,'2019/12/17 19:21:09:410',27,79,82,62,899,910,28,8,?,?,?,?,?,?,?
3805,'2019/12/17 19:21:09:410',27,79,82,62,899,910,28,8,?,?,?,?,?,?,?
3806,'2019/12/17 19:21:09:410',27,79,82,62,899,910,28,8,?,?,?,?,?,?,?
3807,'2019/12/17 19:21:09:410',27,79,82,62,899,910,29,8,?,?,?,?,?,?,?
3808,'2019/12/17 19:21:09:410',27,79,82,62,899,910,29,8,?,?,?,?,?,?,?
3809,'2019/12/17 19:21:09:460',27,83,82,62,899,910,29,8,?,?,?,?,?,?,?
3810,'2019/12/17 19:21:09:460',27,83,82,62,899,910,29,8,?,?,?,?,?,?,?
3811,'2019/12/17 19:21:09:460',27,83,82,63,899,910,29,8,?,?,?,?,?,?,?
3812,'2019/12/17 19:21:09:460',27,83,82,63,900,910,29,8,?,?,?,?,?,?,?
3813,'2019/12/17 19:21:09:460',27,83,82,63,900,910,29,8,?,?,?,?,?,?,?
3814,'2019/12/17 19:21:09:460',27,83,82,63,900,910,29,8,?,?,?,?,?,?,?
3815,'2019/12/17 19:21:09:460',27,83,82,63,900,910,29,8,?,?,?,?,?,?,?
3816,'2019/12/17 19:21:09:510',27,85,82,63,900,910,29,8,?,?,?,?,?,?,?
3817,'2019/12/17 19:21:09:511',27,85,88,63,900,910,29,8,?,?,?,?,?,?,?
3818,'2019/12/17 19:21:09:511',27,85,88,63,900,910,29,8,?,?,?,?,?,?,?
3819,'2019/12/17 19:21:09:511',27,85,88,63,900,910,29,8,?,?,?,?,?,?,?
3820,'2019/12/17 19:21:09:511',27,85,88,63,900,910,29,8,?,?,?,?,?,?,?
3821,'2019/12/17 19:21:09:511',27,85,88,63,900,910,29,8,?,?,?,?,?,?,?
3822,'2019/12/17 19:21:09:511',27,85,88,63,900,910,29,8,?,?,?,?,?,?,?
3823,'2019/12/17 19:21:09:554',27,88,88,63,900,910,29,8,?,?,?,?,?,?,?
3824,'2019/12/17 19:21:09:554',27,88,93,63,900,910,29,8,?,?,?,?,?,?,?
3825,'2019/12/17 19:21:09:554',27,88,93,62,900,910,29,8,?,?,?,?,?,?,?
3826,'2019/12/17 19:21:09:554',27,88,93,62,900,910,29,8,?,?,?,?,?,?,?
3827,'2019/12/17 19:21:09:554',27,88,93,62,900,910,29,8,?,?,?,?,?,?,?
3828,'2019/12/17 19:21:09:554',27,88,93,62,900,910,29,8,?,?,?,?,?,?,?
3829,'2019/12/17 19:21:09:554',27,88,93,62,900,910,29,7,?,?,?,?,?,?,?
3830,'2019/12/17 19:21:09:602',27,92,93,62,900,910,29,7,?,?,?,?,?,?,?
3831,'2019/12/17 19:21:09:602',27,92,96,62,900,910,29,7,?,?,?,?,?,?,?
3832,'2019/12/17 19:21:09:602',27,92,96,61,900,910,29,7,?,?,?,?,?,?,?
3833,'2019/12/17 19:21:09:602',27,92,96,61,900,910,29,7,?,?,?,?,?,?,?
3834,'2019/12/17 19:21:09:602',27,92,96,61,900,910,29,7,?,?,?,?,?,?,?
3835,'2019/12/17 19:21:09:602',27,92,96,61,900,910,29,7,?,?,?,?,?,?,?
3836,'2019/12/17 19:21:09:602',27,92,96,61,900,910,29,7,?,?,?,?,?,?,?
3837,'2019/12/17 19:21:09:651',27,95,96,61,900,910,29,7,?,?,?,?,?,?,?
3838,'2019/12/17 19:21:09:651',27,95,104,61,900,910,29,7,?,?,?,?,?,?,?
3839,'2019/12/17 19:21:09:652',27,95,104,59,900,910,29,7,?,?,?,?,?,?,?
3840,'2019/12/17 19:21:09:652',27,95,104,59,900,910,29,7,?,?,?,?,?,?,?
3841,'2019/12/17 19:21:09:652',27,95,104,59,900,910,29,7,?,?,?,?,?,?,?
3842,'2019/12/17 19:21:09:652',27,95,104,59,900,910,29,7,?,?,?,?,?,?,?
3843,'2019/12/17 19:21:09:652',27,95,104,59,900,910,29,7,?,?,?,?,?,?,?
3844,'2019/12/17 19:21:09:697',27,97,104,59,900,910,29,7,?,?,?,?,?,?,?
3845,'2019/12/17 19:21:09:697',27,97,112,59,900,910,29,7,?,?,?,?,?,?,?
3846,'2019/12/17 19:21:09:698',27,97,112,58,900,910,29,7,?,?,?,?,?,?,?
3847,'2019/12/17 19:21:09:698',27,97,112,58,900,910,29,7,?,?,?,?,?,?,?
3848,'2019/12/17 19:21:09:698',27,97,112,58,900,910,29,7,?,?,?,?,?,?,?
3849,'2019/12/17 19:21:09:698',27,97,112,58,900,910,29,7,?,?,?,?,?,?,?
3850,'2019/12/17 19:21:09:698',27,97,112,58,900,910,29,7,?,?,?,?,?,?,?
3851,'2019/12/17 19:21:09:747',27,98,112,58,900,910,29,7,?,?,?,?,?,?,?
3852,'2019/12/17 19:21:09:747',27,98,113,58,900,910,29,7,?,?,?,?,?,?,?
3853,'2019/12/17 19:21:09:747',27,98,113,58,900,910,29,7,?,?,?,?,?,?,?
3854,'2019/12/17 19:21:09:747',27,98,113,58,900,910,29,7,?,?,?,?,?,?,?
3855,'2019/12/17 19:21:09:747',27,98,113,58,900,910,29,7,?,?,?,?,?,?,?
3856,'2019/12/17 19:21:09:747',27,98,113,58,900,910,29,7,?,?,?,?,?,?,?
3857,'2019/12/17 19:21:09:747',27,98,113,58,900,910,29,6,?,?,?,?,?,?,?
3858,'2019/12/17 19:21:09:796',27,99,113,58,900,910,29,6,?,?,?,?,?,?,?
3859,'2019/12/17 19:21:09:796',27,99,113,58,900,910,29,6,?,?,?,?,?,?,?
3860,'2019/12/17 19:21:09:797',27,99,113,58,900,910,29,6,?,?,?,?,?,?,?
3861,'2019/12/17 19:21:09:797',27,99,113,58,900,910,29,6,?,?,?,?,?,?,?
3862,'2019/12/17 19:21:09:797',27,99,113,58,900,910,29,6,?,?,?,?,?,?,?
3863,'2019/12/17 19:21:09:797',27,99,113,58,900,910,29,6,?,?,?,?,?,?,?
3864,'2019/12/17 19:21:09:797',27,99,113,58,900,910,29,6,?,?,?,?,?,?,?
3865,'2019/12/17 19:21:09:841',27,101,113,58,900,910,29,6,?,?,?,?,?,?,?
3866,'2019/12/17 19:21:09:841',27,101,121,58,900,910,29,6,?,?,?,?,?,?,?
3867,'2019/12/17 19:21:09:841',27,101,121,58,900,910,29,6,?,?,?,?,?,?,?
3868,'2019/12/17 19:21:09:841',27,101,121,58,901,910,29,6,?,?,?,?,?,?,?
3869,'2019/12/17 19:21:09:841',27,101,121,58,901,910,29,6,?,?,?,?,?,?,?
3870,'2019/12/17 19:21:09:841',27,101,121,58,901,910,29,6,?,?,?,?,?,?,?
3871,'2019/12/17 19:21:09:841',27,101,121,58,901,910,29,6,?,?,?,?,?,?,?
3872,'2019/12/17 19:21:09:892',27,103,121,58,901,910,29,6,?,?,?,?,?,?,?
3873,'2019/12/17 19:21:09:892',27,103,132,58,901,910,29,6,?,?,?,?,?,?,?
3874,'2019/12/17 19:21:09:893',27,103,132,59,901,910,29,6,?,?,?,?,?,?,?
3875,'2019/12/17 19:21:09:893',27,103,132,59,901,910,29,6,?,?,?,?,?,?,?
3876,'2019/12/17 19:21:09:893',27,103,132,59,901,910,29,6,?,?,?,?,?,?,?
3877,'2019/12/17 19:21:09:893',27,103,132,59,901,910,29,6,?,?,?,?,?,?,?
3878,'2019/12/17 19:21:09:893',27,103,132,59,901,910,29,6,?,?,?,?,?,?,?
3879,'2019/12/17 19:21:09:942',27,102,132,59,901,910,29,6,?,?,?,?,?,?,?
3880,'2019/12/17 19:21:09:943',27,102,155,59,901,910,29,6,?,?,?,?,?,?,?
3881,'2019/12/17 19:21:09:943',27,102,155,59,901,910,29,6,?,?,?,?,?,?,?
3882,'2019/12/17 19:21:09:943',27,102,155,59,901,910,29,6,?,?,?,?,?,?,?
3883,'2019/12/17 19:21:09:943',27,102,155,59,901,910,29,6,?,?,?,?,?,?,?
3884,'2019/12/17 19:21:09:943',27,102,155,59,901,910,29,6,?,?,?,?,?,?,?
3885,'2019/12/17 19:21:09:943',27,102,155,59,901,910,29,6,?,?,?,?,?,?,?
3886,'2019/12/17 19:21:09:985',27,102,155,59,901,910,29,6,?,?,?,?,?,?,?
3887,'2019/12/17 19:21:09:985',27,102,163,59,901,910,29,6,?,?,?,?,?,?,?
3888,'2019/12/17 19:21:09:985',27,102,163,58,901,910,29,6,?,?,?,?,?,?,?
3889,'2019/12/17 19:21:09:985',27,102,163,58,901,910,29,6,?,?,?,?,?,?,?
3890,'2019/12/17 19:21:09:985',27,102,163,58,901,910,29,6,?,?,?,?,?,?,?
3891,'2019/12/17 19:21:09:985',27,102,163,58,901,910,29,6,?,?,?,?,?,?,?
3892,'2019/12/17 19:21:09:985',27,102,163,58,901,910,29,6,?,?,?,?,?,?,?
3893,'2019/12/17 19:21:10:044',27,102,163,58,901,910,29,6,?,?,?,?,?,?,?
3894,'2019/12/17 19:21:10:044',27,102,166,58,901,910,29,6,?,?,?,?,?,?,?
3895,'2019/12/17 19:21:10:044',27,102,166,58,901,910,29,6,?,?,?,?,?,?,?
3896,'2019/12/17 19:21:10:044',27,102,166,58,900,910,29,6,?,?,?,?,?,?,?
3897,'2019/12/17 19:21:10:044',27,102,166,58,900,910,29,6,?,?,?,?,?,?,?
3898,'2019/12/17 19:21:10:044',27,102,166,58,900,910,29,6,?,?,?,?,?,?,?
3899,'2019/12/17 19:21:10:044',27,102,166,58,900,910,29,6,?,?,?,?,?,?,?
3900,'2019/12/17 19:21:10:085',27,101,166,58,900,910,29,6,?,?,?,?,?,?,?
3901,'2019/12/17 19:21:10:085',27,101,173,58,900,910,29,6,?,?,?,?,?,?,?
3902,'2019/12/17 19:21:10:085',27,101,173,59,900,910,29,6,?,?,?,?,?,?,?
3903,'2019/12/17 19:21:10:085',27,101,173,59,901,910,29,6,?,?,?,?,?,?,?
3904,'2019/12/17 19:21:10:085',27,101,173,59,901,910,29,6,?,?,?,?,?,?,?
3905,'2019/12/17 19:21:10:085',27,101,173,59,901,910,29,6,?,?,?,?,?,?,?
3906,'2019/12/17 19:21:10:085',27,101,173,59,901,910,29,6,?,?,?,?,?,?,?
3907,'2019/12/17 19:21:10:130',27,99,173,59,901,910,29,6,?,?,?,?,?,?,?
3908,'2019/12/17 19:21:10:130',27,99,173,59,901,910,29,6,?,?,?,?,?,?,?
3909,'2019/12/17 19:21:10:130',27,99,173,59,901,910,29,6,?,?,?,?,?,?,?
3910,'2019/12/17 19:21:10:130',27,99,173,59,901,910,29,6,?,?,?,?,?,?,?
3911,'2019/12/17 19:21:10:130',27,99,173,59,901,910,29,6,?,?,?,?,?,?,?
3912,'2019/12/17 19:21:10:130',27,99,173,59,901,910,29,6,?,?,?,?,?,?,?
3913,'2019/12/17 19:21:10:130',27,99,173,59,901,910,29,6,?,?,?,?,?,?,?
3914,'2019/12/17 19:21:10:180',27,98,173,59,901,910,29,6,?,?,?,?,?,?,?
3915,'2019/12/17 19:21:10:180',27,98,173,59,901,910,29,6,?,?,?,?,?,?,?
3916,'2019/12/17 19:21:10:180',27,98,173,60,901,910,29,6,?,?,?,?,?,?,?
3917,'2019/12/17 19:21:10:180',27,98,173,60,900,910,29,6,?,?,?,?,?,?,?
3918,'2019/12/17 19:21:10:180',27,98,173,60,900,910,29,6,?,?,?,?,?,?,?
3919,'2019/12/17 19:21:10:180',27,98,173,60,900,910,29,6,?,?,?,?,?,?,?
3920,'2019/12/17 19:21:10:180',27,98,173,60,900,910,29,6,?,?,?,?,?,?,?
3921,'2019/12/17 19:21:10:225',27,97,173,60,900,910,29,6,?,?,?,?,?,?,?
3922,'2019/12/17 19:21:10:225',27,97,169,60,900,910,29,6,?,?,?,?,?,?,?
3923,'2019/12/17 19:21:10:225',27,97,169,60,900,910,29,6,?,?,?,?,?,?,?
3924,'2019/12/17 19:21:10:225',27,97,169,60,900,910,29,6,?,?,?,?,?,?,?
3925,'2019/12/17 19:21:10:225',27,97,169,60,900,910,29,6,?,?,?,?,?,?,?
3926,'2019/12/17 19:21:10:225',27,97,169,60,900,910,29,6,?,?,?,?,?,?,?
3927,'2019/12/17 19:21:10:225',27,97,169,60,900,910,29,6,?,?,?,?,?,?,?
3928,'2019/12/17 19:21:10:272',27,95,169,60,900,910,29,6,?,?,?,?,?,?,?
3929,'2019/12/17 19:21:10:272',27,95,170,60,900,910,29,6,?,?,?,?,?,?,?
3930,'2019/12/17 19:21:10:273',27,95,170,60,900,910,29,6,?,?,?,?,?,?,?
3931,'2019/12/17 19:21:10:273',27,95,170,60,900,910,29,6,?,?,?,?,?,?,?
3932,'2019/12/17 19:21:10:273',27,95,170,60,900,910,29,6,?,?,?,?,?,?,?
3933,'2019/12/17 19:21:10:273',27,95,170,60,900,910,29,6,?,?,?,?,?,?,?
3934,'2019/12/17 19:21:10:273',27,95,170,60,900,910,29,6,?,?,?,?,?,?,?
3935,'2019/12/17 19:21:10:319',27,94,170,60,900,910,29,6,?,?,?,?,?,?,?
3936,'2019/12/17 19:21:10:320',27,94,177,60,900,910,29,6,?,?,?,?,?,?,?
3937,'2019/12/17 19:21:10:320',27,94,177,61,900,910,29,6,?,?,?,?,?,?,?
3938,'2019/12/17 19:21:10:320',27,94,177,61,900,910,29,6,?,?,?,?,?,?,?
3939,'2019/12/17 19:21:10:320',27,94,177,61,900,910,29,6,?,?,?,?,?,?,?
3940,'2019/12/17 19:21:10:320',27,94,177,61,900,910,29,6,?,?,?,?,?,?,?
3941,'2019/12/17 19:21:10:320',27,94,177,61,900,910,29,6,?,?,?,?,?,?,?
3942,'2019/12/17 19:21:10:367',27,93,177,61,900,910,29,6,?,?,?,?,?,?,?
3943,'2019/12/17 19:21:10:367',27,93,171,61,900,910,29,6,?,?,?,?,?,?,?
3944,'2019/12/17 19:21:10:367',27,93,171,60,900,910,29,6,?,?,?,?,?,?,?
3945,'2019/12/17 19:21:10:367',27,93,171,60,900,910,29,6,?,?,?,?,?,?,?
3946,'2019/12/17 19:21:10:367',27,93,171,60,900,910,29,6,?,?,?,?,?,?,?
3947,'2019/12/17 19:21:10:367',27,93,171,60,900,910,29,6,?,?,?,?,?,?,?
3948,'2019/12/17 19:21:10:368',27,93,171,60,900,910,29,6,?,?,?,?,?,?,?
3949,'2019/12/17 19:21:10:415',27,91,171,60,900,910,29,6,?,?,?,?,?,?,?
3950,'2019/12/17 19:21:10:415',27,91,156,60,900,910,29,6,?,?,?,?,?,?,?
3951,'2019/12/17 19:21:10:415',27,91,156,60,900,910,29,6,?,?,?,?,?,?,?
3952,'2019/12/17 19:21:10:415',27,91,156,60,900,910,29,6,?,?,?,?,?,?,?
3953,'2019/12/17 19:21:10:415',27,91,156,60,900,910,29,6,?,?,?,?,?,?,?
3954,'2019/12/17 19:21:10:416',27,91,156,60,900,910,29,6,?,?,?,?,?,?,?
3955,'2019/12/17 19:21:10:416',27,91,156,60,900,910,29,6,?,?,?,?,?,?,?
3956,'2019/12/17 19:21:10:463',27,89,156,60,900,910,29,6,?,?,?,?,?,?,?
3957,'2019/12/17 19:21:10:463',27,89,147,60,900,910,29,6,?,?,?,?,?,?,?
3958,'2019/12/17 19:21:10:463',27,89,147,59,900,910,29,6,?,?,?,?,?,?,?
3959,'2019/12/17 19:21:10:463',27,89,147,59,900,910,29,6,?,?,?,?,?,?,?
3960,'2019/12/17 19:21:10:463',27,89,147,59,900,910,29,6,?,?,?,?,?,?,?
3961,'2019/12/17 19:21:10:463',27,89,147,59,900,910,29,6,?,?,?,?,?,?,?
3962,'2019/12/17 19:21:10:463',27,89,147,59,900,910,29,6,?,?,?,?,?,?,?
3963,'2019/12/17 19:21:10:513',27,88,147,59,900,910,29,6,?,?,?,?,?,?,?
3964,'2019/12/17 19:21:10:513',27,88,139,59,900,910,29,6,?,?,?,?,?,?,?
3965,'2019/12/17 19:21:10:513',27,88,139,59,900,910,29,6,?,?,?,?,?,?,?
3966,'2019/12/17 19:21:10:513',27,88,139,59,900,910,29,6,?,?,?,?,?,?,?
3967,'2019/12/17 19:21:10:513',27,88,139,59,900,910,29,6,?,?,?,?,?,?,?
3968,'2019/12/17 19:21:10:513',27,88,139,59,900,910,29,6,?,?,?,?,?,?,?
3969,'2019/12/17 19:21:10:513',27,88,139,59,900,910,29,7,?,?,?,?,?,?,?
3970,'2019/12/17 19:21:10:559',27,87,139,59,900,910,29,7,?,?,?,?,?,?,?
3971,'2019/12/17 19:21:10:559',27,87,128,59,900,910,29,7,?,?,?,?,?,?,?
3972,'2019/12/17 19:21:10:559',27,87,128,58,900,910,29,7,?,?,?,?,?,?,?
3973,'2019/12/17 19:21:10:559',27,87,128,58,900,910,29,7,?,?,?,?,?,?,?
3974,'2019/12/17 19:21:10:559',27,87,128,58,900,911,29,7,?,?,?,?,?,?,?
3975,'2019/12/17 19:21:10:559',27,87,128,58,900,911,29,7,?,?,?,?,?,?,?
3976,'2019/12/17 19:21:10:559',27,87,128,58,900,911,29,6,?,?,?,?,?,?,?
3977,'2019/12/17 19:21:10:611',27,87,128,58,900,911,29,6,?,?,?,?,?,?,?
3978,'2019/12/17 19:21:10:611',27,87,122,58,900,911,29,6,?,?,?,?,?,?,?
3979,'2019/12/17 19:21:10:611',27,87,122,57,900,911,29,6,?,?,?,?,?,?,?
3980,'2019/12/17 19:21:10:611',27,87,122,57,900,911,29,6,?,?,?,?,?,?,?
3981,'2019/12/17 19:21:10:611',27,87,122,57,900,910,29,6,?,?,?,?,?,?,?
3982,'2019/12/17 19:21:10:611',27,87,122,57,900,910,29,6,?,?,?,?,?,?,?
3983,'2019/12/17 19:21:10:611',27,87,122,57,900,910,29,6,?,?,?,?,?,?,?
3984,'2019/12/17 19:21:10:660',27,86,122,57,900,910,29,6,?,?,?,?,?,?,?
3985,'2019/12/17 19:21:10:660',27,86,117,57,900,910,29,6,?,?,?,?,?,?,?
3986,'2019/12/17 19:21:10:660',27,86,117,57,900,910,29,6,?,?,?,?,?,?,?
3987,'2019/12/17 19:21:10:660',27,86,117,57,900,910,29,6,?,?,?,?,?,?,?
3988,'2019/12/17 19:21:10:660',27,86,117,57,900,910,29,6,?,?,?,?,?,?,?
3989,'2019/12/17 19:21:10:660',27,86,117,57,900,910,29,6,?,?,?,?,?,?,?
3990,'2019/12/17 19:21:10:660',27,86,117,57,900,910,29,6,?,?,?,?,?,?,?
3991,'2019/12/17 19:21:10:703',27,88,117,57,900,910,29,6,?,?,?,?,?,?,?
3992,'2019/12/17 19:21:10:703',27,88,114,57,900,910,29,6,?,?,?,?,?,?,?
3993,'2019/12/17 19:21:10:703',27,88,114,57,900,910,29,6,?,?,?,?,?,?,?
3994,'2019/12/17 19:21:10:703',27,88,114,57,900,910,29,6,?,?,?,?,?,?,?
3995,'2019/12/17 19:21:10:703',27,88,114,57,900,911,29,6,?,?,?,?,?,?,?
3996,'2019/12/17 19:21:10:703',27,88,114,57,900,911,29,6,?,?,?,?,?,?,?
3997,'2019/12/17 19:21:10:703',27,88,114,57,900,911,29,6,?,?,?,?,?,?,?
3998,'2019/12/17 19:21:10:752',27,88,114,57,900,911,29,6,?,?,?,?,?,?,?
3999,'2019/12/17 19:21:10:752',27,88,109,57,900,911,29,6,?,?,?,?,?,?,?
4000,'2019/12/17 19:21:10:752',27,88,109,58,900,911,29,6,?,?,?,?,?,?,?
4001,'2019/12/17 19:21:10:752',27,88,109,58,900,911,29,6,?,?,?,?,?,?,?
4002,'2019/12/17 19:21:10:752',27,88,109,58,900,911,29,6,?,?,?,?,?,?,?
4003,'2019/12/17 19:21:10:752',27,88,109,58,900,911,29,6,?,?,?,?,?,?,?
4004,'2019/12/17 19:21:10:752',27,88,109,58,900,911,29,6,?,?,?,?,?,?,?
4005,'2019/12/17 19:21:10:800',27,91,109,58,900,911,29,6,?,?,?,?,?,?,?
4006,'2019/12/17 19:21:10:800',27,91,102,58,900,911,29,6,?,?,?,?,?,?,?
4007,'2019/12/17 19:21:10:800',27,91,102,68,900,911,29,6,?,?,?,?,?,?,?
4008,'2019/12/17 19:21:10:800',27,91,102,68,900,911,29,6,?,?,?,?,?,?,?
4009,'2019/12/17 19:21:10:800',27,91,102,68,900,911,29,6,?,?,?,?,?,?,?
4010,'2019/12/17 19:21:10:800',27,91,102,68,900,911,29,6,?,?,?,?,?,?,?
4011,'2019/12/17 19:21:10:800',27,91,102,68,900,911,29,6,?,?,?,?,?,?,?
4012,'2019/12/17 19:21:10:847',27,101,102,68,900,911,29,6,?,?,?,?,?,?,?
4013,'2019/12/17 19:21:10:847',27,101,101,68,900,911,29,6,?,?,?,?,?,?,?
4014,'2019/12/17 19:21:10:847',27,101,101,81,900,911,29,6,?,?,?,?,?,?,?
4015,'2019/12/17 19:21:10:847',27,101,101,81,900,911,29,6,?,?,?,?,?,?,?
4016,'2019/12/17 19:21:10:847',27,101,101,81,900,910,29,6,?,?,?,?,?,?,?
4017,'2019/12/17 19:21:10:847',27,101,101,81,900,910,29,6,?,?,?,?,?,?,?
4018,'2019/12/17 19:21:10:847',27,101,101,81,900,910,29,6,?,?,?,?,?,?,?
4019,'2019/12/17 19:21:10:898',27,105,101,81,900,910,29,6,?,?,?,?,?,?,?
4020,'2019/12/17 19:21:10:898',27,105,105,81,900,910,29,6,?,?,?,?,?,?,?
4021,'2019/12/17 19:21:10:898',27,105,105,109,900,910,29,6,?,?,?,?,?,?,?
4022,'2019/12/17 19:21:10:898',27,105,105,109,900,910,29,6,?,?,?,?,?,?,?
4023,'2019/12/17 19:21:10:898',27,105,105,109,900,910,29,6,?,?,?,?,?,?,?
4024,'2019/12/17 19:21:10:898',27,105,105,109,900,910,28,6,?,?,?,?,?,?,?
4025,'2019/12/17 19:21:10:898',27,105,105,109,900,910,28,6,?,?,?,?,?,?,?
4026,'2019/12/17 19:21:10:943',27,108,105,109,900,910,28,6,?,?,?,?,?,?,?
4027,'2019/12/17 19:21:10:943',27,108,109,109,900,910,28,6,?,?,?,?,?,?,?
4028,'2019/12/17 19:21:10:943',27,108,109,133,900,910,28,6,?,?,?,?,?,?,?
4029,'2019/12/17 19:21:10:943',27,108,109,133,900,910,28,6,?,?,?,?,?,?,?
4030,'2019/12/17 19:21:10:943',27,108,109,133,900,910,28,6,?,?,?,?,?,?,?
4031,'2019/12/17 19:21:10:943',27,108,109,133,900,910,28,6,?,?,?,?,?,?,?
4032,'2019/12/17 19:21:10:943',27,108,109,133,900,910,28,6,?,?,?,?,?,?,?
4033,'2019/12/17 19:21:10:990',27,108,109,133,900,910,28,6,?,?,?,?,?,?,?
4034,'2019/12/17 19:21:10:990',27,108,114,133,900,910,28,6,?,?,?,?,?,?,?
4035,'2019/12/17 19:21:10:991',27,108,114,155,900,910,28,6,?,?,?,?,?,?,?
4036,'2019/12/17 19:21:10:991',27,108,114,155,900,910,28,6,?,?,?,?,?,?,?
4037,'2019/12/17 19:21:10:991',27,108,114,155,900,910,28,6,?,?,?,?,?,?,?
4038,'2019/12/17 19:21:10:991',27,108,114,155,900,910,27,6,?,?,?,?,?,?,?
4039,'2019/12/17 19:21:10:991',27,108,114,155,900,910,27,6,?,?,?,?,?,?,?
4040,'2019/12/17 19:21:11:039',27,111,114,155,900,910,27,6,?,?,?,?,?,?,?
4041,'2019/12/17 19:21:11:039',27,111,123,155,900,910,27,6,?,?,?,?,?,?,?
4042,'2019/12/17 19:21:11:039',27,111,123,174,900,910,27,6,?,?,?,?,?,?,?
4043,'2019/12/17 19:21:11:039',27,111,123,174,900,910,27,6,?,?,?,?,?,?,?
4044,'2019/12/17 19:21:11:039',27,111,123,174,900,910,27,6,?,?,?,?,?,?,?
4045,'2019/12/17 19:21:11:039',27,111,123,174,900,910,27,6,?,?,?,?,?,?,?
4046,'2019/12/17 19:21:11:039',27,111,123,174,900,910,27,6,?,?,?,?,?,?,?
4047,'2019/12/17 19:21:11:087',27,110,123,174,900,910,27,6,?,?,?,?,?,?,?
4048,'2019/12/17 19:21:11:087',27,110,126,174,900,910,27,6,?,?,?,?,?,?,?
4049,'2019/12/17 19:21:11:087',27,110,126,191,900,910,27,6,?,?,?,?,?,?,?
4050,'2019/12/17 19:21:11:087',27,110,126,191,900,910,27,6,?,?,?,?,?,?,?
4051,'2019/12/17 19:21:11:087',27,110,126,191,900,910,27,6,?,?,?,?,?,?,?
4052,'2019/12/17 19:21:11:087',27,110,126,191,900,910,27,6,?,?,?,?,?,?,?
4053,'2019/12/17 19:21:11:087',27,110,126,191,900,910,27,6,?,?,?,?,?,?,?
4054,'2019/12/17 19:21:11:134',27,118,126,191,900,910,27,6,?,?,?,?,?,?,?
4055,'2019/12/17 19:21:11:134',27,118,126,191,900,910,27,6,?,?,?,?,?,?,?
4056,'2019/12/17 19:21:11:134',27,118,126,214,900,910,27,6,?,?,?,?,?,?,?
4057,'2019/12/17 19:21:11:134',27,118,126,214,900,910,27,6,?,?,?,?,?,?,?
4058,'2019/12/17 19:21:11:134',27,118,126,214,900,910,27,6,?,?,?,?,?,?,?
4059,'2019/12/17 19:21:11:134',27,118,126,214,900,910,27,6,?,?,?,?,?,?,?
4060,'2019/12/17 19:21:11:134',27,118,126,214,900,910,27,6,?,?,?,?,?,?,?
4061,'2019/12/17 19:21:11:182',27,118,126,214,900,910,27,6,?,?,?,?,?,?,?
4062,'2019/12/17 19:21:11:182',27,118,135,214,900,910,27,6,?,?,?,?,?,?,?
4063,'2019/12/17 19:21:11:182',27,118,135,255,900,910,27,6,?,?,?,?,?,?,?
4064,'2019/12/17 19:21:11:182',27,118,135,255,900,910,27,6,?,?,?,?,?,?,?
4065,'2019/12/17 19:21:11:182',27,118,135,255,900,910,27,6,?,?,?,?,?,?,?
4066,'2019/12/17 19:21:11:182',27,118,135,255,900,910,27,6,?,?,?,?,?,?,?
4067,'2019/12/17 19:21:11:182',27,118,135,255,900,910,27,6,?,?,?,?,?,?,?
4068,'2019/12/17 19:21:11:230',27,130,135,255,900,910,27,6,?,?,?,?,?,?,?
4069,'2019/12/17 19:21:11:230',27,130,140,255,900,910,27,6,?,?,?,?,?,?,?
4070,'2019/12/17 19:21:11:230',27,130,140,278,900,910,27,6,?,?,?,?,?,?,?
4071,'2019/12/17 19:21:11:230',27,130,140,278,900,910,27,6,?,?,?,?,?,?,?
4072,'2019/12/17 19:21:11:230',27,130,140,278,900,910,27,6,?,?,?,?,?,?,?
4073,'2019/12/17 19:21:11:230',27,130,140,278,900,910,26,6,?,?,?,?,?,?,?
4074,'2019/12/17 19:21:11:230',27,130,140,278,900,910,26,6,?,?,?,?,?,?,?
4075,'2019/12/17 19:21:11:277',27,132,140,278,900,910,26,6,?,?,?,?,?,?,?
4076,'2019/12/17 19:21:11:278',27,132,153,278,900,910,26,6,?,?,?,?,?,?,?
4077,'2019/12/17 19:21:11:278',27,132,153,289,900,910,26,6,?,?,?,?,?,?,?
4078,'2019/12/17 19:21:11:278',27,132,153,289,900,910,26,6,?,?,?,?,?,?,?
4079,'2019/12/17 19:21:11:278',27,132,153,289,900,910,26,6,?,?,?,?,?,?,?
4080,'2019/12/17 19:21:11:278',27,132,153,289,900,910,26,6,?,?,?,?,?,?,?
