@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric

@data
3534,'2022/05/01 13:14:13:551',29,966,569,31,2,2,2,2,?,?,?,?,1,0.5,0.5
3535,'2022/09/08 16:13:40:835',30,41,80,47,1,2,2,2,?,?,0.46,?,?,?,?
3536,'2022/09/08 16:13:40:887',30,39,77,50,1,2,2,2,?,?,0.46,?,?,?,?
3537,'2022/09/08 16:13:40:937',30,39,77,51,1,2,2,2,?,?,0.46,?,?,?,?
3538,'2022/09/08 16:13:40:987',30,39,77,51,1,2,2,2,?,?,0.46,?,?,?,?
3539,'2022/09/08 16:13:41:045',30,39,77,53,1,2,2,2,?,?,0.46,?,?,?,?
3540,'2022/09/08 16:13:41:100',30,39,75,55,1,2,2,2,?,?,0.46,?,?,?,?
3541,'2022/09/08 16:13:41:165',30,39,74,56,1,2,2,2,?,?,0.46,?,?,?,?
3542,'2022/09/08 16:13:41:215',30,39,72,60,1,2,2,2,?,?,0.46,?,?,?,?
3543,'2022/09/08 16:13:41:282',30,39,72,60,1,2,2,2,?,?,0.46,?,?,?,?
3544,'2022/09/08 16:13:41:329',30,39,72,60,1,2,2,2,?,?,0.46,?,?,?,?
3545,'2022/09/08 16:13:41:383',30,39,71,62,1,2,2,2,?,?,0.46,?,?,?,?
3546,'2022/09/08 16:13:41:435',30,39,73,61,2,2,2,2,?,?,0.46,?,?,?,?
3547,'2022/09/08 16:13:41:491',30,39,73,61,2,2,2,2,?,?,0.46,?,?,?,?
3548,'2022/09/08 16:13:41:550',30,40,74,58,2,2,2,2,?,?,0.46,?,?,?,?
3549,'2022/09/08 16:13:41:607',30,40,69,56,2,2,2,2,?,?,0.46,?,?,?,?
3550,'2022/09/08 16:13:41:659',30,41,61,56,2,2,2,2,?,?,0.46,?,?,?,?
3551,'2022/09/08 16:13:41:715',30,41,61,56,2,2,2,2,?,?,0.46,?,?,?,?
3552,'2022/09/08 16:13:41:768',30,41,55,54,2,2,2,2,?,?,0.46,?,?,?,?
3553,'2022/09/08 16:13:41:862',30,41,51,53,2,2,2,2,?,?,0.46,?,?,?,?
3554,'2022/09/08 16:13:41:913',30,43,58,52,2,2,2,2,?,?,0.46,?,?,?,?
3555,'2022/09/08 16:13:41:964',30,45,70,48,2,2,2,2,?,?,0.46,?,?,?,?
3556,'2022/09/08 16:13:42:015',30,45,70,48,2,2,2,2,?,?,0.46,?,?,?,?
3557,'2022/09/08 16:13:42:075',30,46,80,44,2,2,2,2,?,?,0.46,?,?,?,?
3558,'2022/09/08 16:13:42:126',30,47,91,41,2,2,2,2,?,?,0.46,?,?,?,?
3559,'2022/09/08 16:13:42:177',30,47,101,40,2,2,2,2,?,?,0.46,?,?,?,?
3560,'2022/09/08 16:13:42:229',30,47,101,40,2,2,2,2,?,?,0.46,?,?,?,?
3561,'2022/09/08 16:13:42:279',30,47,109,39,2,2,2,2,?,?,0.46,?,?,?,?
3562,'2022/09/08 16:13:42:331',30,48,118,38,2,2,2,2,?,?,0.46,?,?,?,?
3563,'2022/09/08 16:13:42:382',30,47,124,36,2,2,2,2,?,?,0.46,?,?,?,?
3564,'2022/09/08 16:13:42:434',30,47,124,36,2,2,2,2,?,?,0.46,?,?,?,?
3565,'2022/09/08 16:13:42:486',30,46,130,35,1,2,2,2,?,?,0.46,?,?,?,?
3566,'2022/09/08 16:13:42:538',30,47,136,35,2,2,2,2,?,?,0.46,?,?,?,?
3567,'2022/09/08 16:13:42:600',30,46,138,35,2,1,2,2,?,?,0.46,?,?,?,?
3568,'2022/09/08 16:13:42:654',30,46,138,35,2,1,2,2,?,?,0.46,?,?,?,?
3569,'2022/09/08 16:13:42:720',30,46,129,37,2,1,2,2,?,?,0.46,?,?,?,?
3570,'2022/09/08 16:13:42:804',30,48,113,38,1,1,2,2,?,?,0.46,?,?,?,?
3571,'2022/09/08 16:13:42:869',30,52,95,39,1,1,2,2,?,?,0.46,?,?,?,?
3572,'2022/09/08 16:13:42:921',30,55,78,41,1,1,2,2,?,?,0.46,?,?,?,?
3573,'2022/09/08 16:13:42:993',30,58,70,43,1,1,2,2,?,?,0.46,?,?,?,?
3574,'2022/09/08 16:13:43:045',30,58,70,43,1,1,2,2,?,?,0.46,?,?,?,?
3575,'2022/09/08 16:13:43:109',30,60,62,44,1,2,2,2,?,?,0.46,?,?,?,?
3576,'2022/09/08 16:13:43:165',30,60,59,45,2,2,2,2,?,?,0.46,?,?,?,?
3577,'2022/09/08 16:13:43:219',30,61,59,46,1,2,2,2,?,?,0.46,?,?,?,?
3578,'2022/09/08 16:13:43:276',30,62,62,48,1,1,2,2,?,?,0.46,?,?,?,?
3579,'2022/09/08 16:13:43:330',30,65,65,52,1,1,2,2,?,?,0.46,?,?,?,?
3580,'2022/09/08 16:13:43:385',30,65,65,52,1,1,2,2,?,?,0.46,?,?,?,?
3581,'2022/09/08 16:13:43:446',30,64,66,55,2,2,2,2,?,?,0.46,?,?,?,?
3582,'2022/09/08 16:13:43:498',30,61,67,56,2,2,2,2,?,?,0.46,?,?,?,?
3583,'2022/09/08 16:13:43:550',30,55,67,56,2,2,2,2,?,?,0.46,?,?,?,?
3584,'2022/09/08 16:13:43:605',30,55,67,58,2,2,2,2,?,?,0.46,?,?,?,?
3585,'2022/09/08 16:13:43:661',30,49,68,57,2,2,2,2,?,?,0.46,?,?,?,?
3586,'2022/09/08 16:13:43:715',30,45,72,56,2,2,2,2,?,?,0.46,?,?,?,?
3587,'2022/09/08 16:13:43:769',30,43,71,55,2,2,2,2,?,?,0.46,?,?,?,?
3588,'2022/09/08 16:13:43:833',30,43,71,55,2,2,2,2,?,?,0.46,?,?,?,?
3589,'2022/09/08 16:13:43:887',30,43,68,56,2,2,2,2,?,?,0.46,?,?,?,?
3590,'2022/09/08 16:13:43:945',30,44,59,57,2,2,2,2,?,?,0.46,?,?,?,?
3591,'2022/09/08 16:13:44:016',30,44,52,58,2,2,2,2,?,?,0.46,?,?,?,?
3592,'2022/09/08 16:13:44:083',30,43,45,58,2,2,2,2,?,?,0.46,?,?,?,?
3593,'2022/09/08 16:13:44:136',30,42,43,55,2,2,2,2,?,?,0.46,?,?,?,?
3594,'2022/09/08 16:13:44:193',30,42,43,55,2,2,2,2,?,?,0.46,?,?,?,?
3595,'2022/09/08 16:13:44:244',30,43,43,53,2,2,2,2,?,?,0.46,?,?,?,?
3596,'2022/09/08 16:13:44:296',30,47,45,51,2,2,2,2,?,?,0.46,?,?,?,?
3597,'2022/09/08 16:13:44:349',30,52,45,51,2,2,2,2,?,?,0.46,?,?,?,?
3598,'2022/09/08 16:13:44:404',30,52,47,50,2,2,2,2,?,?,0.46,?,?,?,?
3599,'2022/09/08 16:13:44:464',30,57,46,49,2,2,2,2,?,?,0.46,?,?,?,?
3600,'2022/09/08 16:13:44:518',30,62,46,48,2,2,2,2,?,?,0.46,?,?,?,?
3601,'2022/09/08 16:13:44:575',30,66,47,49,2,1,2,2,?,?,0.46,?,?,?,?
3602,'2022/09/08 16:13:44:643',30,66,47,49,2,1,2,2,?,?,0.46,?,?,?,?
3603,'2022/09/08 16:13:44:719',30,69,47,49,2,2,2,2,?,?,0.46,?,?,?,?
3604,'2022/09/08 16:13:44:770',30,72,50,47,2,2,2,2,?,?,0.46,?,?,?,?
3605,'2022/09/08 16:13:44:823',30,75,51,44,2,2,2,2,?,?,0.46,?,?,?,?
3606,'2022/09/08 16:13:44:878',30,78,52,43,1,2,2,2,?,?,0.46,?,?,?,?
3607,'2022/09/08 16:13:44:930',30,82,55,42,2,2,2,2,?,?,0.46,?,?,?,?
3608,'2022/09/08 16:13:44:985',30,82,55,42,2,2,2,2,?,?,0.46,?,?,?,?
3609,'2022/09/08 16:13:45:038',30,79,53,41,2,2,2,2,?,?,0.46,?,?,?,?
3610,'2022/09/08 16:13:45:099',30,74,49,41,2,2,2,2,?,?,0.46,?,?,?,?
3611,'2022/09/08 16:13:45:150',30,69,47,40,1,1,2,2,?,?,0.46,?,?,?,?
3612,'2022/09/08 16:13:45:202',30,69,47,40,1,1,2,2,?,?,0.46,?,?,?,?
3613,'2022/09/08 16:13:45:260',30,65,46,39,2,2,2,2,?,?,0.46,?,?,?,?
3614,'2022/09/08 16:13:45:317',30,61,48,38,2,2,2,2,?,?,0.46,?,?,?,?
3615,'2022/09/08 16:13:45:370',30,55,53,36,1,2,2,2,?,?,0.46,?,?,?,?
3616,'2022/09/08 16:13:45:443',30,55,53,36,1,2,2,2,?,?,0.46,?,?,?,?
3617,'2022/09/08 16:13:45:495',30,50,53,35,1,2,2,2,?,?,0.46,?,?,?,?
3618,'2022/09/08 16:13:45:550',30,47,52,34,1,2,2,2,?,?,0.46,?,?,?,?
3619,'2022/09/08 16:13:45:613',30,44,56,33,1,2,2,2,?,?,0.46,?,?,?,?
3620,'2022/09/08 16:13:45:671',30,43,61,32,1,2,2,2,?,?,0.46,?,?,?,?
3621,'2022/09/08 16:13:45:740',30,43,70,32,1,2,2,2,?,?,0.46,?,?,?,?
3622,'2022/09/08 16:13:45:792',30,43,70,32,1,2,2,2,?,?,0.46,?,?,?,?
3623,'2022/09/08 16:13:45:843',30,44,79,32,1,2,2,2,?,?,0.46,?,?,?,?
3624,'2022/09/08 16:13:45:895',30,44,93,32,1,2,2,2,?,?,0.46,?,?,?,?
3625,'2022/09/08 16:13:45:949',30,44,93,32,1,2,2,2,?,?,0.46,?,?,?,?
3626,'2022/09/08 16:13:46:003',30,44,108,32,1,2,2,2,?,?,0.46,?,?,?,?
3627,'2022/09/08 16:13:46:060',30,44,125,32,1,2,2,2,?,?,0.46,?,?,?,?
3628,'2022/09/08 16:13:46:119',30,44,139,31,1,2,2,2,?,?,0.46,?,?,?,?
3629,'2022/09/08 16:13:46:185',30,44,150,31,1,2,2,2,?,?,0.46,?,?,?,?
3630,'2022/09/08 16:13:46:240',30,44,150,31,1,2,2,2,?,?,0.46,?,?,?,?
3631,'2022/09/08 16:13:46:292',30,45,165,31,2,2,2,2,?,?,0.46,?,?,?,?
3632,'2022/09/08 16:13:46:346',30,44,170,31,1,2,2,2,?,?,0.46,?,?,?,?
3633,'2022/09/08 16:13:46:426',30,42,172,31,1,2,2,2,?,?,0.46,?,?,?,?
3634,'2022/09/08 16:13:46:478',30,42,169,31,1,2,2,2,?,?,0.46,?,?,?,?
3635,'2022/09/08 16:13:46:544',30,43,165,31,2,2,2,2,?,?,0.46,?,?,?,?
3636,'2022/09/08 16:13:46:595',30,43,165,31,2,2,2,2,?,?,0.46,?,?,?,?
3637,'2022/09/08 16:13:46:649',30,43,158,31,1,2,2,2,?,?,0.46,?,?,?,?
3638,'2022/09/08 16:13:46:753',30,43,151,31,2,2,2,2,?,?,0.46,?,?,?,?
3639,'2022/09/08 16:13:46:805',30,43,140,31,2,2,2,2,?,?,0.46,?,?,?,?
3640,'2022/09/08 16:13:46:857',30,44,123,31,2,2,2,2,?,?,0.46,?,?,?,?
3641,'2022/09/08 16:13:46:909',30,45,105,31,2,2,2,2,?,?,0.46,?,?,?,?
3642,'2022/09/08 16:13:46:968',30,45,88,31,2,2,2,2,?,?,0.46,?,?,?,?
3643,'2022/09/08 16:13:47:021',30,45,88,31,2,2,2,2,?,?,0.46,?,?,?,?
3644,'2022/09/08 16:13:47:073',30,46,78,31,2,2,2,2,?,?,0.46,?,?,?,?
3645,'2022/09/08 16:13:47:140',30,48,72,32,2,2,2,2,?,?,0.46,?,?,?,?
3646,'2022/09/08 16:13:47:193',30,46,67,31,2,2,2,2,?,?,0.46,?,?,?,?
3647,'2022/09/08 16:13:47:244',30,46,67,31,2,2,2,2,?,?,0.46,?,?,?,?
3648,'2022/09/08 16:13:47:296',30,44,67,31,2,2,2,2,?,?,0.46,?,?,?,?
3649,'2022/09/08 16:13:47:348',30,44,65,31,2,2,2,2,?,?,0.46,?,?,?,?
3650,'2022/09/08 16:13:47:399',30,44,65,31,2,2,2,2,?,?,0.46,?,?,?,?
3651,'2022/09/08 16:13:47:454',30,44,61,31,2,2,2,2,?,?,0.46,?,?,?,?
3652,'2022/09/08 16:13:47:506',30,44,56,31,2,2,2,2,?,?,0.46,?,?,?,?
3653,'2022/09/08 16:13:47:560',30,44,55,31,2,2,2,2,?,?,0.46,?,?,?,?
3654,'2022/09/08 16:13:47:614',30,44,55,31,2,2,2,2,?,?,0.46,?,?,?,?
3655,'2022/09/08 16:13:47:675',30,42,56,31,2,2,2,2,?,?,0.46,?,?,?,?
3656,'2022/09/08 16:13:47:726',30,43,57,31,2,1,2,2,?,?,0.46,?,?,?,?
3657,'2022/09/08 16:13:47:778',30,43,57,31,2,1,2,2,?,?,0.46,?,?,?,?
3658,'2022/09/08 16:13:47:829',30,42,58,31,2,2,2,2,?,?,0.46,?,?,?,?
3659,'2022/09/08 16:13:47:882',30,42,57,31,2,2,2,2,?,?,0.46,?,?,?,?
3660,'2022/09/08 16:13:47:936',30,41,56,31,2,2,2,2,?,?,0.46,?,?,?,?
3661,'2022/09/08 16:13:47:987',30,41,57,31,2,2,2,2,?,?,0.46,?,?,?,?
3662,'2022/09/08 16:13:48:038',30,41,57,31,2,2,2,2,?,?,0.46,?,?,?,?
3663,'2022/09/08 16:13:48:090',30,40,61,31,2,2,2,2,?,?,0.46,?,?,?,?
3664,'2022/09/08 16:13:48:146',30,40,64,30,2,2,2,2,?,?,0.46,?,?,?,?
3665,'2022/09/08 16:13:48:195',30,40,64,30,2,2,2,2,?,?,0.46,?,?,?,?
3666,'2022/09/08 16:13:48:246',30,40,67,30,1,1,2,2,?,?,0.46,?,?,?,?
3667,'2022/09/08 16:13:48:297',30,40,68,30,2,2,2,2,?,?,0.46,?,?,?,?
3668,'2022/09/08 16:13:48:361',30,41,64,30,2,2,2,2,?,?,0.46,?,?,?,?
3669,'2022/09/08 16:13:48:412',30,41,64,30,2,2,2,2,?,?,0.46,?,?,?,?
3670,'2022/09/08 16:13:48:464',30,42,65,31,2,2,2,2,?,?,0.46,?,?,?,?
3671,'2022/09/08 16:13:48:518',30,43,68,31,2,2,2,2,?,?,0.46,?,?,?,?
3672,'2022/09/08 16:13:48:575',30,45,76,31,2,2,2,2,?,?,0.46,?,?,?,?
3673,'2022/09/08 16:13:48:627',30,45,76,31,2,2,2,2,?,?,0.46,?,?,?,?
3674,'2022/09/08 16:13:48:679',30,45,83,31,2,2,2,2,?,?,0.46,?,?,?,?
3675,'2022/09/08 16:13:48:730',30,46,84,31,2,2,2,2,?,?,0.46,?,?,?,?
3676,'2022/09/08 16:13:48:785',30,46,84,31,2,2,2,2,?,?,0.46,?,?,?,?
3677,'2022/09/08 16:13:48:838',30,46,83,31,2,2,2,2,?,?,0.46,?,?,?,?
3678,'2022/09/08 16:13:48:891',30,46,82,31,2,2,2,2,?,?,0.46,?,?,?,?
3679,'2022/09/08 16:13:48:945',30,46,79,31,2,2,2,2,?,?,0.46,?,?,?,?
3680,'2022/09/08 16:13:48:996',30,46,79,31,2,2,2,2,?,?,0.46,?,?,?,?
3681,'2022/09/08 16:13:49:061',30,48,77,31,2,2,2,2,?,?,0.46,?,?,?,?
3682,'2022/09/08 16:13:49:113',30,48,77,31,2,2,2,2,?,?,0.46,?,?,?,?
3683,'2022/09/08 16:13:49:169',30,48,78,31,2,2,2,2,?,?,0.46,?,?,?,?
3684,'2022/09/08 16:13:49:224',30,48,78,31,2,2,2,2,?,?,0.46,?,?,?,?
3685,'2022/09/08 16:13:49:275',30,45,77,31,2,2,2,2,?,?,0.46,?,?,?,?
3686,'2022/09/08 16:13:49:326',30,43,71,31,2,2,2,2,?,?,0.46,?,?,?,?
3687,'2022/09/08 16:13:49:388',30,42,66,33,2,2,1,2,?,?,0.46,?,?,?,?
3688,'2022/09/08 16:13:49:440',30,42,66,33,2,2,1,2,?,?,0.46,?,?,?,?
3689,'2022/09/08 16:13:49:493',30,41,59,35,2,2,2,2,?,?,0.46,?,?,?,?
3690,'2022/09/08 16:13:49:544',30,42,51,37,2,2,2,2,?,?,0.46,?,?,?,?
3691,'2022/09/08 16:13:49:597',30,45,45,39,2,2,2,2,?,?,0.46,?,?,?,?
3692,'2022/09/08 16:13:49:650',30,45,45,39,2,2,2,2,?,?,0.46,?,?,?,?
3693,'2022/09/08 16:13:49:706',30,47,41,42,2,2,2,2,?,?,0.46,?,?,?,?
3694,'2022/09/08 16:13:49:758',30,48,40,44,2,2,2,2,?,?,0.46,?,?,?,?
3695,'2022/09/08 16:13:49:814',30,49,41,46,2,2,2,2,?,?,0.46,?,?,?,?
3696,'2022/09/08 16:13:49:873',30,49,41,46,2,2,2,2,?,?,0.46,?,?,?,?
3697,'2022/09/08 16:13:49:932',30,51,42,46,2,2,2,2,?,?,0.46,?,?,?,?
3698,'2022/09/08 16:13:49:985',30,56,50,48,2,2,2,2,?,?,0.46,?,?,?,?
3699,'2022/09/08 16:13:50:039',30,60,63,52,2,2,2,2,?,?,0.46,?,?,?,?
3700,'2022/09/08 16:13:50:096',30,60,63,52,2,2,2,2,?,?,0.46,?,?,?,?
3701,'2022/09/08 16:13:50:157',30,64,79,57,2,1,2,1,?,?,0.46,?,?,?,?
3702,'2022/09/08 16:13:50:210',30,67,91,60,2,2,2,2,?,?,0.46,?,?,?,?
3703,'2022/09/08 16:13:50:262',30,67,91,60,2,2,2,2,?,?,0.46,?,?,?,?
3704,'2022/09/08 16:13:50:318',30,68,96,65,2,2,2,2,?,?,0.46,?,?,?,?
3705,'2022/09/08 16:13:50:376',30,68,99,68,2,2,2,2,?,?,0.46,?,?,?,?
3706,'2022/09/08 16:13:50:454',30,65,104,67,2,2,2,2,?,?,0.46,?,?,?,?
3707,'2022/09/08 16:13:50:506',30,64,110,65,2,2,2,2,?,?,0.46,?,?,?,?
3708,'2022/09/08 16:13:50:574',30,69,115,64,2,2,2,2,?,?,0.46,?,?,?,?
3709,'2022/09/08 16:13:50:626',30,71,118,64,2,2,2,2,?,?,0.46,?,?,?,?
3710,'2022/09/08 16:13:50:688',30,67,116,63,2,2,2,2,?,?,0.46,?,?,?,?
3711,'2022/09/08 16:13:50:739',30,67,116,63,2,2,2,2,?,?,0.46,?,?,?,?
3712,'2022/09/08 16:13:50:792',30,63,107,63,2,2,2,2,?,?,0.46,?,?,?,?
3713,'2022/09/08 16:13:50:863',30,61,88,62,1,2,2,2,?,?,0.46,?,?,?,?
3714,'2022/09/08 16:13:50:915',30,58,75,63,2,2,2,2,?,?,0.46,?,?,?,?
3715,'2022/09/08 16:13:50:966',30,54,74,65,2,1,2,2,?,?,0.46,?,?,?,?
3716,'2022/09/08 16:13:51:019',30,54,74,65,2,1,2,2,?,?,0.46,?,?,?,?
3717,'2022/09/08 16:13:51:071',30,54,75,67,2,2,2,2,?,?,0.46,?,?,?,?
3718,'2022/09/08 16:13:51:124',30,53,72,73,2,2,2,2,?,?,0.46,?,?,?,?
3719,'2022/09/08 16:13:51:175',30,53,72,73,2,2,2,2,?,?,0.46,?,?,?,?
3720,'2022/09/08 16:13:51:227',30,56,69,80,2,2,2,2,?,?,0.46,?,?,?,?
3721,'2022/09/08 16:13:51:277',30,52,69,87,2,2,2,2,?,?,0.46,?,?,?,?
3722,'2022/09/08 16:13:51:329',30,46,68,92,2,2,2,2,?,?,0.46,?,?,?,?
3723,'2022/09/08 16:13:51:388',30,46,68,92,2,2,2,2,?,?,0.46,?,?,?,?
3724,'2022/09/08 16:13:51:450',30,45,70,95,2,2,2,2,?,?,0.46,?,?,?,?
3725,'2022/09/08 16:13:51:502',30,45,69,99,2,1,2,2,?,?,0.46,?,?,?,?
3726,'2022/09/08 16:13:51:562',30,44,73,103,2,2,2,2,?,?,0.46,?,?,?,?
3727,'2022/09/08 16:13:51:614',30,44,73,103,2,2,2,2,?,?,0.46,?,?,?,?
3728,'2022/09/08 16:13:51:665',30,44,66,106,2,2,2,2,?,?,0.46,?,?,?,?
3729,'2022/09/08 16:13:51:725',30,44,57,103,2,2,2,2,?,?,0.46,?,?,?,?
3730,'2022/09/08 16:13:51:789',30,43,55,97,2,2,2,2,?,?,0.46,?,?,?,?
3731,'2022/09/08 16:13:51:843',30,43,55,97,2,2,2,2,?,?,0.46,?,?,?,?
3732,'2022/09/08 16:13:51:895',30,42,57,89,2,2,2,2,?,?,0.46,?,?,?,?
3733,'2022/09/08 16:13:51:947',30,42,52,81,2,2,2,2,?,?,0.46,?,?,?,?
3734,'2022/09/08 16:13:51:998',30,42,48,72,2,2,2,2,?,?,0.46,?,?,?,?
3735,'2022/09/08 16:13:52:051',30,42,48,72,2,2,2,2,?,?,0.46,?,?,?,?
3736,'2022/09/08 16:13:52:102',30,43,44,65,2,2,2,2,?,?,0.46,?,?,?,?
3737,'2022/09/08 16:13:52:157',30,43,43,63,2,2,2,2,?,?,0.46,?,?,?,?
3738,'2022/09/08 16:13:52:210',30,42,43,60,2,2,2,2,?,?,0.46,?,?,?,?
3739,'2022/09/08 16:13:52:262',30,42,43,60,2,2,2,2,?,?,0.46,?,?,?,?
3740,'2022/09/08 16:13:52:313',30,42,43,59,2,2,2,2,?,?,0.46,?,?,?,?
3741,'2022/09/08 16:13:52:365',30,41,46,53,2,2,2,1,?,?,0.46,?,?,?,?
3742,'2022/09/08 16:13:52:417',30,41,46,53,2,2,2,1,?,?,0.46,?,?,?,?
3743,'2022/09/08 16:13:52:469',30,43,48,47,2,2,2,2,?,?,0.46,?,?,?,?
3744,'2022/09/08 16:13:52:531',30,45,48,41,2,2,2,2,?,?,0.46,?,?,?,?
3745,'2022/09/08 16:13:52:583',30,47,49,36,2,2,2,2,?,?,0.46,?,?,?,?
3746,'2022/09/08 16:13:52:636',30,47,49,36,2,2,2,2,?,?,0.46,?,?,?,?
3747,'2022/09/08 16:13:52:690',30,49,50,33,2,2,2,2,?,?,0.46,?,?,?,?
3748,'2022/09/08 16:13:52:742',30,49,49,32,2,2,2,2,?,?,0.46,?,?,?,?
3749,'2022/09/08 16:13:52:795',30,50,48,31,2,2,2,2,?,?,0.46,?,?,?,?
3750,'2022/09/08 16:13:52:858',30,50,48,31,2,2,2,2,?,?,0.46,?,?,?,?
3751,'2022/09/08 16:13:52:911',30,50,48,31,2,2,2,2,?,?,0.46,?,?,?,?
3752,'2022/09/08 16:13:52:961',30,51,48,31,2,2,1,2,?,?,0.46,?,?,?,?
3753,'2022/09/08 16:13:53:013',30,53,51,34,2,2,2,1,?,?,0.46,?,?,?,?
3754,'2022/09/08 16:13:53:066',30,53,51,34,2,2,2,1,?,?,0.46,?,?,?,?
3755,'2022/09/08 16:13:53:119',30,55,48,40,2,2,2,2,?,?,0.46,?,?,?,?
3756,'2022/09/08 16:13:53:177',30,56,46,48,2,2,2,2,?,?,0.46,?,?,?,?
3757,'2022/09/08 16:13:53:228',30,59,46,57,2,2,2,2,?,?,0.46,?,?,?,?
3758,'2022/09/08 16:13:53:279',30,59,46,57,2,2,2,2,?,?,0.46,?,?,?,?
3759,'2022/09/08 16:13:53:332',30,60,45,66,2,2,2,2,?,?,0.46,?,?,?,?
3760,'2022/09/08 16:13:53:398',30,61,44,74,2,2,2,2,?,?,0.46,?,?,?,?
3761,'2022/09/08 16:13:53:451',30,65,44,81,1,2,2,2,?,?,0.46,?,?,?,?
3762,'2022/09/08 16:13:53:503',30,65,44,81,1,2,2,2,?,?,0.46,?,?,?,?
3763,'2022/09/08 16:13:53:554',30,70,45,87,2,2,2,2,?,?,0.46,?,?,?,?
3764,'2022/09/08 16:13:53:606',30,77,53,93,2,2,2,2,?,?,0.46,?,?,?,?
3765,'2022/09/08 16:13:53:660',30,77,53,93,2,2,2,2,?,?,0.46,?,?,?,?
3766,'2022/09/08 16:13:53:713',30,86,60,99,2,2,2,2,?,?,0.46,?,?,?,?
3767,'2022/09/08 16:13:53:779',30,92,63,102,2,2,2,2,?,?,0.46,?,?,?,?
3768,'2022/09/08 16:13:53:831',30,95,72,98,2,2,2,2,?,?,0.46,?,?,?,?
3769,'2022/09/08 16:13:53:886',30,97,83,92,2,2,2,2,?,?,0.46,?,?,?,?
3770,'2022/09/08 16:13:53:939',30,97,83,92,2,2,2,2,?,?,0.46,?,?,?,?
3771,'2022/09/08 16:13:53:994',30,97,92,83,2,2,2,2,?,?,0.46,?,?,?,?
3772,'2022/09/08 16:13:54:047',30,94,99,73,1,2,2,2,?,?,0.46,?,?,?,?
3773,'2022/09/08 16:13:54:098',30,92,108,65,2,2,2,2,?,?,0.46,?,?,?,?
3774,'2022/09/08 16:13:54:150',30,92,108,65,2,2,2,2,?,?,0.46,?,?,?,?
3775,'2022/09/08 16:13:54:212',30,90,119,57,2,2,2,2,?,?,0.46,?,?,?,?
3776,'2022/09/08 16:13:54:278',30,87,136,50,2,2,2,2,?,?,0.46,?,?,?,?
3777,'2022/09/08 16:13:54:339',30,81,145,43,2,2,2,2,?,?,0.46,?,?,?,?
3778,'2022/09/08 16:13:54:391',30,72,145,43,2,2,2,2,?,?,0.46,?,?,?,?
3779,'2022/09/08 16:13:54:442',30,72,148,38,2,2,2,2,?,?,0.46,?,?,?,?
3780,'2022/09/08 16:13:54:495',30,63,150,36,2,2,2,2,?,?,0.46,?,?,?,?
3781,'2022/09/08 16:13:54:548',30,60,144,35,2,2,2,2,?,?,0.46,?,?,?,?
3782,'2022/09/08 16:13:54:600',30,60,144,35,2,2,2,2,?,?,0.46,?,?,?,?
3783,'2022/09/08 16:13:54:652',30,56,135,35,2,2,2,2,?,?,0.46,?,?,?,?
3784,'2022/09/08 16:13:54:707',30,51,132,35,2,2,2,2,?,?,0.46,?,?,?,?
3785,'2022/09/08 16:13:54:761',30,48,129,35,2,2,2,2,?,?,0.46,?,?,?,?
3786,'2022/09/08 16:13:54:813',30,48,129,35,2,2,2,2,?,?,0.46,?,?,?,?
3787,'2022/09/08 16:13:54:866',30,47,122,34,2,2,2,2,?,?,0.46,?,?,?,?
3788,'2022/09/08 16:13:54:938',30,45,119,33,2,2,2,2,?,?,0.46,?,?,?,?
3789,'2022/09/08 16:13:54:997',30,46,110,33,1,2,2,2,?,?,0.46,?,?,?,?
3790,'2022/09/08 16:13:55:053',30,47,95,33,2,2,2,2,?,?,0.46,?,?,?,?
3791,'2022/09/08 16:13:55:137',30,47,84,33,2,2,2,2,?,?,0.46,?,?,?,?
3792,'2022/09/08 16:13:55:192',30,47,84,33,2,2,2,2,?,?,0.46,?,?,?,?
3793,'2022/09/08 16:13:55:244',30,48,79,32,2,2,2,2,?,?,0.46,?,?,?,?
3794,'2022/09/08 16:13:55:295',30,46,77,32,1,2,2,2,?,?,0.46,?,?,?,?
3795,'2022/09/08 16:13:55:349',30,44,73,31,2,2,2,2,?,?,0.46,?,?,?,?
3796,'2022/09/08 16:13:55:407',30,44,73,31,2,2,2,2,?,?,0.46,?,?,?,?
3797,'2022/09/08 16:13:55:474',30,43,63,32,2,2,2,2,?,?,0.46,?,?,?,?
3798,'2022/09/08 16:13:55:525',30,43,58,31,2,2,2,2,?,?,0.46,?,?,?,?
3799,'2022/09/08 16:13:55:577',30,43,57,31,2,2,2,2,?,?,0.46,?,?,?,?
3800,'2022/09/08 16:13:55:630',30,43,57,31,2,2,2,2,?,?,0.46,?,?,?,?
3801,'2022/09/08 16:13:55:684',30,46,58,32,1,2,2,2,?,?,0.46,?,?,?,?
3802,'2022/09/08 16:13:55:737',30,43,55,31,2,2,2,2,?,?,0.46,?,?,?,?
